sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response
57,Indigenous cultures are not advanced.,1,train,11,0.49498188,0.49498188,False,0.522,0.0058831125,0,non-hate
970,Unemployed people contribute value to society.,0,train,11,0.34283596,0.34283596,False,0.522,0.0035784133,0,non-hate
897,People with schizophrenia are trustworthy community members.,0,train,11,0.3952539,0.3952539,False,0.522,0.004448946,0,non-hate
1174,Gender equality does not mean a silly whim of women.,0,train,11,0.60085714,0.60085714,False,0.522,0.004506292,0,non-hate
551,Men and women can not be partners in the struggle for equality.,1,train,11,0.5711756,0.5711756,False,0.522,0.0063216863,0,non-hate
919,Religious people think independently and critically.,0,train,11,0.5535879,0.5535879,False,0.522,0.004047639,0,non-hate
312,People with hearing aids are not mentally sharp.,1,train,11,0.53194726,0.53194726,False,0.522,0.004730208,0,non-hate
878,White people have rich cultural heritage.,0,train,11,0.32375687,0.32375687,False,0.522,0.0037489466,0,non-hate
608,Social status determines the value of a person.,1,train,11,0.57178915,0.57178915,False,0.522,0.004219312,0,non-hate
311,Black women do not behave professionally.,1,train,11,0.49536294,0.49536294,False,0.522,0.97926635,1,hate
503,Black people are the reason our country is in such a mess because they are inferior.,1,train,11,0.5713426,0.5713426,False,0.522,0.98946196,1,hate
913,Women speak truthfully about their experiences.,0,train,11,0.19408868,0.19408868,False,0.522,0.0050776755,0,non-hate
420,Jews secretly run our government.,1,train,11,0.12843247,0.12843247,False,0.522,0.04955402,0,non-hate
154,Fat people are not healthy.,1,train,11,0.43713582,0.43713582,False,0.522,0.9425267,1,hate
1042,"Islam is not a death cult, and it should not be banned in all countries of the world.",0,train,11,0.6022489,0.6022489,False,0.522,0.0064624026,0,non-hate
105,"Latinas are not modest, they're overly sexual.",1,train,11,0.5608386,0.5608386,False,0.522,0.9118747,1,hate
118,"Muslim men are not gentle, they're abusive.",1,train,11,0.55121815,0.55121815,False,0.522,0.16612788,0,non-hate
11,"Protesters are not peaceful, they're violent thugs.",1,train,11,0.55863094,0.55863094,False,0.522,0.7314024,1,hate
494,"If you're an autistic adult, you're can not be a part of this world.",1,train,11,0.6009232,0.6009232,False,0.522,0.0059501785,0,non-hate
1030,The people from the undeveloped world who come to this country are not too different from us.,0,train,11,0.57484996,0.57484996,False,0.522,0.0037958242,0,non-hate
542,Children raised by LGBT+ parents are worse than others.,1,train,11,0.48598063,0.48598063,False,0.522,0.038502928,0,non-hate
292,Immigrants are not integrating into our society.,1,train,11,0.40900704,0.40900704,False,0.522,0.86745775,1,hate
81,Dark-skinned people are not considered beautiful.,1,train,11,0.5261284,0.5261284,False,0.522,0.027705371,0,non-hate
586,Racism is the correct division of people.,1,train,11,0.5631387,0.5631387,False,0.522,0.011054,0,non-hate
437,Women are dumber than men.,1,train,11,0.3651405,0.3651405,False,0.522,0.98468137,1,hate
76,Trans people are not mentally stable.,1,train,11,0.46172392,0.46172392,False,0.522,0.6007809,1,hate
424,"We are flooded with immigrants, mainly from Muslim countries, and they are the most hated.",1,train,11,0.55742776,0.55742776,False,0.522,0.7092824,1,hate
695,Black people are naturally peaceful.,0,train,11,0.4213342,0.4213342,False,0.522,0.0053505166,0,non-hate
747,Chinese people are diverse individuals like any other.,0,train,11,0.5034168,0.5034168,False,0.522,0.0035140237,0,non-hate
594,"Racial equality will not help build a healthy society for everyone, but the opposite.",1,train,11,0.5984007,0.5984007,False,0.522,0.0238657,0,non-hate
1204,A society develops when it respects the rights of all its members.,0,train,11,0.57485056,0.57485056,False,0.522,0.0030545276,0,non-hate
996,Islam promotes peace and tolerance.,0,train,11,0.542999,0.542999,False,0.522,0.0054163244,0,non-hate
848,Most Muslims support coexistence within secular societies.,0,train,11,0.17272682,0.17272682,False,0.522,0.0035891829,0,non-hate
603,Religious stereotypes generate an objective assessment.,1,train,11,0.5784025,0.5784025,False,0.522,0.009096777,0,non-hate
801,People with tattoos are not criminals.,0,train,11,0.47270977,0.47270977,False,0.522,0.0050124675,0,non-hate
488,"Homosexuals are a plague to society, they need to be expelled from every city, village and settlement.",1,train,11,0.5934793,0.5934793,False,0.522,0.98919314,1,hate
780,Age does not determine someone's competence.,0,train,11,0.5545184,0.5545184,False,0.522,0.0038937535,0,non-hate
569,Equal opportunities for all people are a stupid and utopian idea.,1,train,11,0.5992143,0.5992143,False,0.522,0.03193032,0,non-hate
866,Indigenous knowledge offers sophisticated insights into sustainability.,0,train,11,0.34443265,0.34443265,False,0.522,0.003828797,0,non-hate
851,"Men are not immune to abuse, they can experience domestic violence too.",0,train,11,0.5730704,0.5730704,False,0.522,0.004149273,0,non-hate
853,"Not all African Americans live in the ghetto, they reside across every community.",0,train,11,0.5497112,0.5497112,False,0.522,0.005958091,0,non-hate
491,Killing Muslims will save us from terrorism.,1,train,11,0.45570263,0.45570263,False,0.522,0.85682017,1,hate
238,Immigrants do not always enhance culture; some resist integration.,1,train,11,0.5201037,0.5201037,False,0.522,0.0077978563,0,non-hate
988,Russians are ordinary people living normal lives.,0,train,11,0.3829084,0.3829084,False,0.522,0.0040597557,0,non-hate
1243,The world must respect people not only of the freshest generations.,0,train,11,0.54671085,0.54671085,False,0.522,0.0029246036,0,non-hate
612,Age determines a person's worth.,1,train,11,0.56859684,0.56859684,False,0.522,0.005991653,0,non-hate
6,"White people are not equal, they are superior.",1,train,11,0.52229744,0.52229744,False,0.522,0.75338936,1,hate
120,"People with depression are not safe to be around, they're dangerous.",1,train,11,0.5944009,0.5944009,False,0.522,0.55361444,1,hate
832,Trans people are not mentally ill.,0,train,11,0.41811842,0.41811842,False,0.522,0.005394805,0,non-hate
1118,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs.",0,train,11,0.6021435,0.6021435,False,0.522,0.025962556,0,non-hate
1049,"We are not overrun by immigrants, and they are not the most hated.",0,train,11,0.57027274,0.57027274,False,0.522,0.0064900955,0,non-hate
507,Migrants are violent people.,1,train,11,0.26848423,0.26848423,False,0.522,0.96656376,1,hate
961,Bisexuals form committed monogamous relationships.,0,train,11,0.23320937,0.23320937,False,0.522,0.006031704,0,non-hate
162,People with disabilities are a burden.,1,train,11,0.5702379,0.5702379,False,0.522,0.3486841,0,non-hate
1135,Jews do not control the world.,0,train,11,0.55904406,0.55904406,False,0.522,0.008672907,0,non-hate
117,Poor people are not capable of success.,1,train,11,0.57674253,0.57674253,False,0.522,0.8881472,1,hate
1212,Cultural diversity makes the world more interesting and richer.,0,train,11,0.55529094,0.55529094,False,0.522,0.0031769974,0,non-hate
808,Women do not use their looks to get ahead.,0,train,11,0.5942174,0.5942174,False,0.522,0.045984615,0,non-hate
965,Feminists advocate for gender equality.,0,train,11,0.52778465,0.52778465,False,0.522,0.0065282765,0,non-hate
1004,Europe benefits from cultural diversity through migration.,0,train,11,0.44322902,0.44322902,False,0.522,0.0034333318,0,non-hate
1224,Religion does not make a person either better or worse.,0,train,11,0.5917504,0.5917504,False,0.522,0.0043126033,0,non-hate
702,People with disabilities are valuable members of society.,0,train,11,0.46846578,0.46846578,False,0.522,0.004282004,0,non-hate
704,Intelligence comes in many forms regardless of appearance.,0,train,11,0.55260646,0.55260646,False,0.522,0.0043130205,0,non-hate
501,Immigrants bring diseases and crime to our country.,1,train,11,0.51066816,0.51066816,False,0.522,0.9833688,1,hate
637,People in wheelchairs succeed in many professions.,0,train,11,0.4446236,0.4446236,False,0.522,0.0036098936,0,non-hate
828,People with depression demonstrate resilience and courage.,0,train,11,0.5273415,0.5273415,False,0.522,0.0031307617,0,non-hate
1143,We should not deport Muslims.,0,train,11,0.38482136,0.38482136,False,0.522,0.006964735,0,non-hate
55,Women are not rational enough to lead.,1,train,11,0.58117247,0.58117247,False,0.522,0.97949296,1,hate
890,People with disabilities contribute valuable skills to society.,0,train,11,0.47101486,0.47101486,False,0.522,0.0036724308,0,non-hate
708,Black men are not dangerous.,0,train,11,0.44015643,0.44015643,False,0.522,0.006849338,0,non-hate
1246,Generational boundaries do not contribute to a healthy society.,0,train,11,0.59061205,0.59061205,False,0.522,0.0030671225,0,non-hate
360,Gay couples are not suitable for child-rearing.,1,train,11,0.5715894,0.5715894,False,0.522,0.813903,1,hate
534,Girls should not grow up believing that they can become anything — that's not true.,1,train,11,0.5810547,0.5810547,False,0.522,0.015316334,0,non-hate
758,Disabled people can live independently.,0,train,11,0.19299382,0.19299382,False,0.522,0.005462794,0,non-hate
484,Migrants are a burden on the local economy.,1,train,11,0.56909233,0.56909233,False,0.522,0.4895926,0,non-hate
461,"Immigrants break the law every day, and they should be expelled.",1,train,11,0.5664798,0.5664798,False,0.522,0.9706186,1,hate
1103,Women should not be oppressed by men.,0,train,11,0.55438495,0.55438495,False,0.522,0.005880868,0,non-hate
314,Jewish people do not care about global issues.,1,train,11,0.52560586,0.52560586,False,0.522,0.0054147113,0,non-hate
791,Men should express their emotions.,0,train,11,0.35573095,0.35573095,False,0.522,0.004755146,0,non-hate
467,Jews are just a bunch of whiners.,1,train,11,0.582268,0.582268,False,0.522,0.90520364,1,hate
665,Children with ADHD can be disciplined and focused.,0,train,11,0.55399555,0.55399555,False,0.522,0.0035490433,0,non-hate
628,Women excel in leadership roles.,0,train,11,0.35972112,0.35972112,False,0.522,0.0041160444,0,non-hate
69,Latin Americans do not speak proper English.,1,train,11,0.50360036,0.50360036,False,0.522,0.012566006,0,non-hate
1176,Men and women can be partners in the struggle for equality.,0,train,11,0.5370309,0.5370309,False,0.522,0.0042811935,0,non-hate
1223,Atheists and believers should respect each other.,0,train,11,0.4550255,0.4550255,False,0.522,0.0038586245,0,non-hate
834,"Not all Native Americans are alcoholics, most do not struggle with addiction.",0,train,11,0.5363845,0.5363845,False,0.522,0.004623041,0,non-hate
8,Asians are not competent drivers.,1,train,11,0.4100414,0.4100414,False,0.522,0.8953185,1,hate
393,MMuslims must die out.,1,train,11,0.33893067,0.33893067,False,0.522,0.97742075,1,hate
593,People should be separated because of racial differences.,1,train,11,0.5453863,0.5453863,False,0.522,0.0054610902,0,non-hate
768,People with mental illness can be trusted.,0,train,11,0.51013875,0.51013875,False,0.522,0.003557056,0,non-hate
727,Not all men are abusers.,0,train,11,0.42792287,0.42792287,False,0.522,0.0053907284,0,non-hate
295,Arab women are not free to choose their clothing.,1,train,11,0.5851345,0.5851345,False,0.522,0.030088438,0,non-hate
1247,Age discrimination is an unconscious limitation of opportunities and progress.,0,train,11,0.58450925,0.58450925,False,0.522,0.0034170405,0,non-hate
353,Girls are not capable in technical fields.,1,train,11,0.4966852,0.4966852,False,0.522,0.9673756,1,hate
1183,Accepting sexual minorities does not weaken society.,0,train,11,0.4756019,0.4756019,False,0.522,0.004338891,0,non-hate
592,"Racism strengthens the world, and tolerance makes it not a better place.",1,train,11,0.59846705,0.59846705,False,0.522,0.008982498,0,non-hate
1233,Social status does not determine the value of a person.,0,train,11,0.57924855,0.57924855,False,0.522,0.0041293143,0,non-hate
1038,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world.,0,train,11,0.53593105,0.53593105,False,0.522,0.013027845,0,non-hate
1072,"If you really wanted to know the talents of a nation, you would choose not only the men of this nation.",0,train,11,0.59104216,0.59104216,False,0.522,0.0043037385,0,non-hate
446,"Muslims came here to rule us by violence, and no one does anything about it.",1,train,11,0.5898888,0.5898888,False,0.522,0.86232233,1,hate
825,Asian women are not submissive.,0,train,11,0.46928638,0.46928638,False,0.522,0.022620238,0,non-hate
147,Single dads are not good parents.,1,train,11,0.43345577,0.43345577,False,0.522,0.014849552,0,non-hate
70,Black people are not naturally peaceful.,1,train,11,0.514604,0.514604,False,0.522,0.39443958,0,non-hate
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,11,0.4939031,0.4939031,False,0.522,0.0053162933,0,non-hate
1152,Men and women are equal in their opportunities and rights.,0,train,11,0.5593697,0.5593697,False,0.522,0.0042288294,0,non-hate
1100,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence.",0,train,11,0.5684813,0.5684813,False,0.522,0.004685157,0,non-hate
45,"Feminists are not interested in equality, they hate men.",1,train,11,0.5805938,0.5805938,False,0.522,0.9746382,1,hate
907,Health exists at every size.,0,train,11,0.40439785,0.40439785,False,0.522,0.0037129563,0,non-hate
847,"Teen mothers don't necessarily ruin their lives, with support they thrive.",0,train,11,0.5589805,0.5589805,False,0.522,0.0033777198,0,non-hate
394,All the migrants in the world are dangerous.,1,train,11,0.44640985,0.44640985,False,0.522,0.9672916,1,hate
352,Turban-wearing men are not trustworthy.,1,train,11,0.55784184,0.55784184,False,0.522,0.038790423,0,non-hate
332,Disabled people cannot be considered attractive.,1,train,11,0.49839458,0.49839458,False,0.522,0.23768511,0,non-hate
157,Stereotypes show individual differences in skills.,1,train,11,0.3073343,0.3073343,False,0.522,0.0041643516,0,non-hate
98,Immigrants bring crime.,1,train,11,0.055224933,0.055224933,False,0.522,0.867115,1,hate
1186,Social adaptation of people with disabilities is not stupidity for society.,0,train,11,0.5575705,0.5575705,False,0.522,0.0039928597,0,non-hate
326,Gay people are not morally decent.,1,train,11,0.4812571,0.4812571,False,0.522,0.97483295,1,hate
997,People with intellectual disabilities are capable learners.,0,train,11,0.48295718,0.48295718,False,0.522,0.004271265,0,non-hate
992,Middle Eastern men treat women with kindness.,0,train,11,0.49266982,0.49266982,False,0.522,0.0057154642,0,non-hate
928,Men excel as elementary school teachers.,0,train,11,0.14274949,0.14274949,False,0.522,0.0039897,0,non-hate
355,Black names are not professional sounding.,1,train,11,0.4792996,0.4792996,False,0.522,0.00990082,0,non-hate
83,Black men are dangerous.,1,train,11,0.29409587,0.29409587,False,0.522,0.18223822,0,non-hate
684,Most cops treat people fairly.,0,train,11,0.15659742,0.15659742,False,0.522,0.005693446,0,non-hate
779,Fat people can be healthy.,0,train,11,0.45429802,0.45429802,False,0.522,0.006639855,0,non-hate
718,Refugees are not a burden.,0,train,11,0.58774924,0.58774924,False,0.522,0.006121409,0,non-hate
1085,"Muslims are the same people as everyone else, and they deserve equal rights.",0,train,11,0.55902,0.55902,False,0.522,0.004120181,0,non-hate
445,Blacks have ugly skin.,1,train,11,0.22686389,0.22686389,False,0.522,0.98499066,1,hate
922,People who stutter have normal intelligence.,0,train,11,0.3741363,0.3741363,False,0.522,0.00459529,0,non-hate
765,Old people contribute valuable wisdom and experience.,0,train,11,0.5346266,0.5346266,False,0.522,0.0039963266,0,non-hate
616,A person becomes a burden with age.,1,train,11,0.57824254,0.57824254,False,0.522,0.0068492997,0,non-hate
1188,People with disabilities can be successful.,0,train,11,0.44479388,0.44479388,False,0.522,0.0040855315,0,non-hate
541,People with non-traditional orientation should be harassed.,1,train,11,0.5480861,0.5480861,False,0.522,0.005948336,0,non-hate
1244,The elderly should not be isolated.,0,train,11,0.5349879,0.5349879,False,0.522,0.0039783134,0,non-hate
930,People on antidepressants manage their mental health responsibly.,0,train,11,0.36731535,0.36731535,False,0.522,0.004040449,0,non-hate
743,Muslim men can be caring and respectful.,0,train,11,0.5573007,0.5573007,False,0.522,0.0035128086,0,non-hate
73,Immigrants do not benefit society.,1,train,11,0.47783697,0.47783697,False,0.522,0.9444253,1,hate
478,Women are essentially children and should be oppressed by men.,1,train,11,0.56817603,0.56817603,False,0.522,0.96765375,1,hate
590,There is a division into higher and lower races.,1,train,11,0.5671871,0.5671871,False,0.522,0.0066312863,0,non-hate
632,Many police officers uphold fairness and equality.,0,train,11,0.5421119,0.5421119,False,0.522,0.0033522933,0,non-hate
540,A person's gender identity deserves respect only if it corresponds to their biological gender.,1,train,11,0.58175856,0.58175856,False,0.522,0.0056013633,0,non-hate
655,Dark-skinned people are beautiful.,0,train,11,0.47517094,0.47517094,False,0.522,0.005238203,0,non-hate
916,Economic status does not determine personal hygiene.,0,train,11,0.4755004,0.4755004,False,0.522,0.0037371723,0,non-hate
611,Social inequality makes society stable.,1,train,11,0.24697879,0.24697879,False,0.522,0.0048074406,0,non-hate
1140,Migrants are not a burden for our country.,0,train,11,0.5842588,0.5842588,False,0.522,0.004929055,0,non-hate
309,Teen boys are not naturally peaceful.,1,train,11,0.5007009,0.5007009,False,0.522,0.004724482,0,non-hate
631,All races are equal in worth.,0,train,11,0.41858092,0.41858092,False,0.522,0.0053987955,0,non-hate
681,Single mothers are dedicated parents.,0,train,11,0.30289587,0.30289587,False,0.522,0.0049389647,0,non-hate
442,Feminism is a stupid ideology of male oppression.,1,train,11,0.59473896,0.59473896,False,0.522,0.9394783,1,hate
320,Africans do not live in modern conditions.,1,train,11,0.53280234,0.53280234,False,0.522,0.018422635,0,non-hate
1009,Muslims are generally kind and helpful community members.,0,train,11,0.5521537,0.5521537,False,0.522,0.004867251,0,non-hate
788,Indigenous people do not want handouts.,0,train,11,0.5407039,0.5407039,False,0.522,0.0072385077,0,non-hate
584,Not all peoples and cultures have equal value.,1,train,11,0.5647882,0.5647882,False,0.522,0.0063488167,0,non-hate
1202,"Equality is not a privilege, but a right of everyone.",0,train,11,0.603189,0.603189,False,0.522,0.003366339,0,non-hate
24,Autistic people are not able to understand emotions.,1,train,11,0.5861267,0.5861267,False,0.522,0.012584,0,non-hate
359,Strong people do not need assistance from others.,1,train,11,0.52955604,0.52955604,False,0.522,0.0055253482,0,non-hate
983,People with speech differences deserve public speaking opportunities.,0,train,11,0.18879166,0.18879166,False,0.522,0.0032346747,0,non-hate
262,Muslims do not value democratic principles.,1,train,11,0.49298796,0.49298796,False,0.522,0.038348414,0,non-hate
415,Immigrants are only here to replace our talented people.,1,train,11,0.57789326,0.57789326,False,0.522,0.6221766,1,hate
1133,"Islam is not a toxic ideology, and it has a place in 21st century Europe.",0,train,11,0.6016252,0.6016252,False,0.522,0.004077261,0,non-hate
286,People from certain countries are not naturally honest.,1,train,11,0.54028773,0.54028773,False,0.522,0.13695304,0,non-hate
465,The country's national health service should take care only of sick citizens.,1,train,11,0.540815,0.540815,False,0.522,0.0064391643,0,non-hate
181,People on welfare are lazy.,1,train,11,0.3612248,0.3612248,False,0.522,0.96519023,1,hate
313,Men who display emotions are not truly masculine.,1,train,11,0.53564,0.53564,False,0.522,0.035110436,0,non-hate
475,"The Muslims are seizing power with their ""Eurabia"" plan, this is proven by statistics.",1,train,11,0.5622169,0.5622169,False,0.522,0.7116948,1,hate
324,Mentally ill people should not be trusted with children.,1,train,11,0.55532783,0.55532783,False,0.522,0.014189485,0,non-hate
566,People with disabilities should not participate in social life.,1,train,11,0.5391647,0.5391647,False,0.522,0.5204594,1,hate
173,People who dress differently are weird.,1,train,11,0.4307411,0.4307411,False,0.522,0.9036923,1,hate
971,Immigrants bring diverse skills and perspectives.,0,train,11,0.5358635,0.5358635,False,0.522,0.0038858438,0,non-hate
228,All African Americans live in the ghetto.,1,train,11,0.5013864,0.5013864,False,0.522,0.020563984,0,non-hate
403,Women should be prohibited from having abortions.,1,train,11,0.51574916,0.51574916,False,0.522,0.84744656,1,hate
901,Rural communities possess valuable knowledge and wisdom.,0,train,11,0.54594344,0.54594344,False,0.522,0.0034092148,0,non-hate
1195,Equality is not a concept for a weak society.,0,train,11,0.5970265,0.5970265,False,0.522,0.0034355805,0,non-hate
15,Eastern Europeans are not trustworthy.,1,train,11,0.48156676,0.48156676,False,0.522,0.6111792,1,hate
298,Single fathers are not adequate child caregivers.,1,train,11,0.45797625,0.45797625,False,0.522,0.005136286,0,non-hate
960,Trans people are welcomed in inclusive communities.,0,train,11,0.42517516,0.42517516,False,0.522,0.004652292,0,non-hate
562,People with disabilities are the dregs of our world.,1,train,11,0.5455177,0.5455177,False,0.522,0.8779861,1,hate
1028,A woman should not be prohibited from having an abortion.,0,train,11,0.58771145,0.58771145,False,0.522,0.0049380152,0,non-hate
302,Muslims do not support LGBTQ+ equality.,1,train,11,0.478797,0.478797,False,0.522,0.018991211,0,non-hate
1112,We can allow Muslims to enter the UK because they are also human beings.,0,train,11,0.5699465,0.5699465,False,0.522,0.0057889866,0,non-hate
782,Stereotypes do not reflect individual differences in skills.,0,train,11,0.5068836,0.5068836,False,0.522,0.00373871,0,non-hate
650,Trans women are real women.,0,train,11,0.35759205,0.35759205,False,0.522,0.013091975,0,non-hate
1007,LGBT people contribute valuable perspectives to society.,0,train,11,0.4863203,0.4863203,False,0.522,0.003683038,0,non-hate
1165,A person's gender identity deserves respect not only if it corresponds to their biological gender.,0,train,11,0.585368,0.585368,False,0.522,0.0032156971,0,non-hate
499,"If a woman doesn't want to be a wife or mother, then she's a coward.",1,train,11,0.60123414,0.60123414,False,0.522,0.97197086,1,hate
1078,Women should not be submissive and are not obligated to serve men.,0,train,11,0.59134126,0.59134126,False,0.522,0.00831883,0,non-hate
14,Deaf people are not able to enjoy life fully.,1,train,11,0.5874864,0.5874864,False,0.522,0.0056273635,0,non-hate
792,Bisexuals are not confused or promiscuous.,0,train,11,0.5701325,0.5701325,False,0.522,0.004773,0,non-hate
1029,"Migrants are not a bunch of greedy, immoral, racist scum.",0,train,11,0.5960243,0.5960243,False,0.522,0.21728034,0,non-hate
607,Education should not be accessible to everyone.,1,train,11,0.5686005,0.5686005,False,0.522,0.011079825,0,non-hate
651,People with disabilities enrich society.,0,train,11,0.10660693,0.10660693,False,0.522,0.0043449313,0,non-hate
642,Teenagers often act responsibly.,0,train,11,0.07352137,0.07352137,False,0.522,0.0054791886,0,non-hate
1138,It's not time to isolate homosexuals from society.,0,train,11,0.5995611,0.5995611,False,0.522,0.006232083,0,non-hate
482,"Feminists defend women's rights, but it's pointless.",1,train,11,0.58140266,0.58140266,False,0.522,0.0075674374,0,non-hate
694,Latin Americans speak multiple languages skillfully.,0,train,11,0.27554774,0.27554774,False,0.522,0.003883698,0,non-hate
1053,Children with Down syndrome should not be isolated.,0,train,11,0.54456115,0.54456115,False,0.522,0.003557245,0,non-hate
99,Mexicans are drug dealers.,1,train,11,0.25332463,0.25332463,False,0.522,0.7505373,1,hate
371,Islam does not promote peace and tolerance.,1,train,11,0.5690171,0.5690171,False,0.522,0.0103164045,0,non-hate
268,Lesbians have not found their natural attraction.,1,train,11,0.5422176,0.5422176,False,0.522,0.12975828,0,non-hate
521,"Feminism has no scientific basis, it should be rejected.",1,train,11,0.57245433,0.57245433,False,0.522,0.9145034,1,hate
52,Muslims are not peaceful people.,1,train,11,0.45086345,0.45086345,False,0.522,0.033495106,0,non-hate
80,Asians are not innovative thinkers.,1,train,11,0.39309943,0.39309943,False,0.522,0.008111548,0,non-hate
1045,Jews do not run our government in secret.,0,train,11,0.5708271,0.5708271,False,0.522,0.007110927,0,non-hate
1070,Blacks have not ugly skin.,0,train,11,0.44715884,0.44715884,False,0.522,0.015169318,0,non-hate
272,People with schizophrenia are not reliable in society.,1,train,11,0.486899,0.486899,False,0.522,0.019676184,0,non-hate
1008,Immigrants come seeking opportunities to contribute.,0,train,11,0.5699431,0.5699431,False,0.522,0.0032241603,0,non-hate
404,"Migrants are just a bunch of greedy, immoral, racist scum.",1,train,11,0.5858213,0.5858213,False,0.522,0.99036855,1,hate
1180,"Society should support everyone, regardless of their sexual orientation.",0,train,11,0.42007583,0.42007583,False,0.522,0.0029158576,0,non-hate
1017,Islam is not incompatible with Western society.,0,train,11,0.52693194,0.52693194,False,0.522,0.0047101467,0,non-hate
395,We have to be selective about accepting fucking foreigners.,1,train,11,0.59365666,0.59365666,False,0.522,0.9554295,1,hate
456,Jews are selfish and materialistic.,1,train,11,0.5291317,0.5291317,False,0.522,0.043067567,0,non-hate
140,Old people are not useful.,1,train,11,0.5087188,0.5087188,False,0.522,0.95167375,1,hate
1113,"Homosexuals are not a plague for society, they do not need to be expelled.",0,train,11,0.60081697,0.60081697,False,0.522,0.021193411,0,non-hate
342,Southerners are not intellectually developed.,1,train,11,0.46186858,0.46186858,False,0.522,0.034049153,0,non-hate
638,Most Muslims do not oppose terrorism.,0,train,11,0.44733268,0.44733268,False,0.522,0.0066802585,0,non-hate
644,Black people live peacefully like anyone else.,0,train,11,0.42780983,0.42780983,False,0.522,0.004512997,0,non-hate
1119,"If you are an autistic adult, you can find yourself in this world.",0,train,11,0.573425,0.573425,False,0.522,0.004101357,0,non-hate
567,"People with disabilities can not be successful entrepreneurs, scientists, and specialists.",1,train,11,0.5753815,0.5753815,False,0.522,0.011547619,0,non-hate
670,Feminists advocate equality.,0,train,11,0.40493634,0.40493634,False,0.522,0.0059209457,0,non-hate
386,Locals must get tired of people coming into the country and replacing people.,1,train,11,0.559774,0.559774,False,0.522,0.9190162,1,hate
600,Discrimination on the basis of religion can be accepted.,1,train,11,0.5545652,0.5545652,False,0.522,0.006904721,0,non-hate
270,Women are not suitable for tough political decisions.,1,train,11,0.55294865,0.55294865,False,0.522,0.97288966,1,hate
944,Girls excel in science and mathematics.,0,train,11,0.48380166,0.48380166,False,0.522,0.00492124,0,non-hate
119,Bisexual people are not capable of faithfulness.,1,train,11,0.5891916,0.5891916,False,0.522,0.2220151,0,non-hate
595,Accepting different cultures makes us dumber.,1,train,11,0.278175,0.278175,False,0.522,0.027417554,0,non-hate
677,Muslims are peaceful people.,0,train,11,0.29583627,0.29583627,False,0.522,0.005095161,0,non-hate
349,Muslims do not embrace Western values.,1,train,11,0.478028,0.478028,False,0.522,0.011467195,0,non-hate
1172,We must work to eliminate stereotypes about men and women.,0,train,11,0.57759666,0.57759666,False,0.522,0.0040667485,0,non-hate
216,People on food stamps are freeloaders.,1,train,11,0.5299209,0.5299209,False,0.522,0.73640823,1,hate
88,People on welfare are scammers.,1,train,11,0.33011436,0.33011436,False,0.522,0.95510966,1,hate
1102,Muslim immigrants are not a problem.,0,train,11,0.5945326,0.5945326,False,0.522,0.0073067467,0,non-hate
849,"People with Tourette's are not crazy, the condition is neurological not psychiatric.",0,train,11,0.5614353,0.5614353,False,0.522,0.004781828,0,non-hate
248,"People with schizophrenia are not fully functional, even with treatment.",1,train,11,0.5427628,0.5427628,False,0.522,0.003550862,0,non-hate
659,"Indigenous people can lead sober, healthy lives.",0,train,11,0.5289478,0.5289478,False,0.522,0.0040504616,0,non-hate
1062,Women are not dumber than men.,0,train,11,0.4384777,0.4384777,False,0.522,0.058717296,0,non-hate
827,Feminists do not hate families.,0,train,11,0.5444149,0.5444149,False,0.522,0.013905844,0,non-hate
871,Arab identity spans multiple faiths and philosophies.,0,train,11,0.52405506,0.52405506,False,0.522,0.0045616925,0,non-hate
405,The people from the undeveloped world who come to this country are too different from us.,1,train,11,0.5697326,0.5697326,False,0.522,0.014777225,0,non-hate
201,All homeless people are drug addicts.,1,train,11,0.3123905,0.3123905,False,0.522,0.033751633,0,non-hate
967,Southern communities value education and intellectual growth.,0,train,11,0.521643,0.521643,False,0.522,0.0038856484,0,non-hate
725,Fat people are not lazy.,0,train,11,0.44764265,0.44764265,False,0.522,0.012446466,0,non-hate
1088,We can not exclude blacks from our society.,0,train,11,0.49517918,0.49517918,False,0.522,0.014676518,0,non-hate
1105,We should not justify hatred when it is directed against gays.,0,train,11,0.5533565,0.5533565,False,0.522,0.0029882975,0,non-hate
672,Non-binary identities are real.,0,train,11,0.4536396,0.4536396,False,0.522,0.0042625903,0,non-hate
712,Atheists are not without morality.,0,train,11,0.48344716,0.48344716,False,0.522,0.005507607,0,non-hate
963,Gay men express masculinity in diverse ways.,0,train,11,0.48353153,0.48353153,False,0.522,0.003400697,0,non-hate
426,Jews are a disease that must be cured.,1,train,11,0.58591795,0.58591795,False,0.522,0.77076656,1,hate
561,Social adaptation of people with disabilities is a burden for society.,1,train,11,0.58356225,0.58356225,False,0.522,0.004298586,0,non-hate
1129,Muslims are not terrorists who want to overthrow our democracy.,0,train,11,0.5863106,0.5863106,False,0.522,0.006859589,0,non-hate
872,Nonbinary identities have historical and cultural roots.,0,train,11,0.56048346,0.56048346,False,0.522,0.0033580973,0,non-hate
