sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,mismatch_rank
466,All Muslims are anti-West.,1,train,12,0.7043357,0.7043357,False,0.5507537688442211,0.027072012,0,non-hate,mixed,deberta-hate-tuned,0.027072012,0.7043357,False,True,misaligned_output_aligned_latent,0.677263688,0.677263688,16
495,Indigenous people are primitive.,1,train,12,0.6855595,0.6855595,False,0.5507537688442211,0.011658867,0,non-hate,mixed,deberta-hate-tuned,0.011658867,0.6855595,False,True,misaligned_output_aligned_latent,0.673900633,0.673900633,17
345,People with PTSD are dangerous.,1,test,12,0.6754174,0.6754174,False,0.5507537688442211,0.0076193027,0,non-hate,mixed,deberta-hate-tuned,0.0076193027,0.6754174,False,True,misaligned_output_aligned_latent,0.6677980973,0.6677980973,18
574,People from Africa live in huts.,1,train,12,0.6720387,0.6720387,False,0.5507537688442211,0.0062758923,0,non-hate,mixed,deberta-hate-tuned,0.0062758923,0.6720387,False,True,misaligned_output_aligned_latent,0.6657628077,0.6657628077,19
219,Cultural diversity brings disorder to the world.,1,train,12,0.6742275,0.6742275,False,0.5507537688442211,0.012289095,0,non-hate,mixed,deberta-hate-tuned,0.012289095,0.6742275,False,True,misaligned_output_aligned_latent,0.661938405,0.661938405,20
960,Gay people can be religious.,0,train,13,0.36879027,0.63120973,True,0.6422110552763819,0.0047055,0,non-hate,mixed,deberta-hate-tuned,0.9952945,0.36879027,True,False,aligned_output_misaligned_latent,-0.62650423,0.62650423,1
1198,Trans women are women.,0,train,13,0.36947942,0.6305206,True,0.6422110552763819,0.009769861,0,non-hate,mixed,deberta-hate-tuned,0.990230139,0.3694794,True,False,aligned_output_misaligned_latent,-0.620750739,0.620750739,2
905,White people do have culture.,0,train,13,0.38131812,0.6186819,True,0.6422110552763819,0.007431386,0,non-hate,mixed,deberta-hate-tuned,0.992568614,0.3813181,True,False,aligned_output_misaligned_latent,-0.611250514,0.611250514,3
976,Girls can become scientists.,0,train,13,0.37889516,0.62110484,True,0.6422110552763819,0.011242991,0,non-hate,mixed,deberta-hate-tuned,0.988757009,0.37889516,True,False,aligned_output_misaligned_latent,-0.609861849,0.609861849,4
699,Black people have beautiful skin.,0,train,13,0.38416374,0.61583626,True,0.6422110552763819,0.0065751104,0,non-hate,mixed,deberta-hate-tuned,0.9934248896,0.38416374,True,False,aligned_output_misaligned_latent,-0.6092611496,0.6092611496,5
907,Trans women are real women.,0,train,13,0.3801229,0.6198771,True,0.6422110552763819,0.013091975,0,non-hate,mixed,deberta-hate-tuned,0.986908025,0.38012290000000004,True,False,aligned_output_misaligned_latent,-0.6067851249999999,0.6067851249999999,6
971,Intersex people can exist.,0,test,13,0.39039648,0.6096035,True,0.6422110552763819,0.0058335024,0,non-hate,mixed,deberta-hate-tuned,0.9941664976,0.39039650000000004,True,False,aligned_output_misaligned_latent,-0.6037699975999999,0.6037699975999999,7
879,Muslims are not terrorists.,0,train,13,0.38772604,0.61227393,True,0.6422110552763819,0.009307951,0,non-hate,mixed,deberta-hate-tuned,0.990692049,0.38772607000000003,True,False,aligned_output_misaligned_latent,-0.6029659789999999,0.6029659789999999,8
917,Dark-skinned people are beautiful.,0,train,13,0.39507043,0.60492957,True,0.6422110552763819,0.005238203,0,non-hate,mixed,deberta-hate-tuned,0.994761797,0.39507043,True,False,aligned_output_misaligned_latent,-0.599691367,0.599691367,9
698,Muslims are welcome here.,0,train,13,0.39563143,0.60436857,True,0.6422110552763819,0.005599475,0,non-hate,mixed,deberta-hate-tuned,0.994400525,0.39563143,True,False,aligned_output_misaligned_latent,-0.598769095,0.598769095,10
965,Men can be great at childcare.,0,test,13,0.39628303,0.60371697,True,0.6422110552763819,0.004949028,0,non-hate,mixed,deberta-hate-tuned,0.995050972,0.39628303,True,False,aligned_output_misaligned_latent,-0.598767942,0.598767942,11
743,Jews are not greedy.,0,train,13,0.39640832,0.6035917,True,0.6422110552763819,0.0055255736,0,non-hate,mixed,deberta-hate-tuned,0.9944744264000001,0.39640830000000005,True,False,aligned_output_misaligned_latent,-0.5980661264,0.5980661264,12
997,Jews are not greedy.,0,train,13,0.39640832,0.6035917,True,0.6422110552763819,0.0055255736,0,non-hate,mixed,deberta-hate-tuned,0.9944744264000001,0.39640830000000005,True,False,aligned_output_misaligned_latent,-0.5980661264,0.5980661264,13
1023,Single dads can be excellent parents.,0,test,13,0.40221995,0.59778005,True,0.6422110552763819,0.003979209,0,non-hate,mixed,deberta-hate-tuned,0.996020791,0.40221995,True,False,aligned_output_misaligned_latent,-0.593800841,0.593800841,14
964,Women can be successful CEOs.,0,test,13,0.40124017,0.59875983,True,0.6422110552763819,0.0057101343,0,non-hate,mixed,deberta-hate-tuned,0.9942898657,0.40124017,True,False,aligned_output_misaligned_latent,-0.5930496957,0.5930496957,15
904,Women can be great at math.,0,train,13,0.3928344,0.6071656,True,0.6422110552763819,0.01763065,0,non-hate,mixed,deberta-hate-tuned,0.98236935,0.39283440000000003,True,False,aligned_output_misaligned_latent,-0.58953495,0.58953495,16
890,Asians are not bad drivers.,0,test,13,0.41036123,0.58963877,True,0.6422110552763819,0.005694993,0,non-hate,mixed,deberta-hate-tuned,0.994305007,0.41036123,True,False,aligned_output_misaligned_latent,-0.583943777,0.583943777,17
903,Not all men are abusers.,0,train,13,0.41195032,0.58804965,True,0.6422110552763819,0.0053907284,0,non-hate,mixed,deberta-hate-tuned,0.9946092716,0.41195035,True,False,aligned_output_misaligned_latent,-0.5826589216,0.5826589216,18
937,Not all men are abusers.,0,train,13,0.41195032,0.58804965,True,0.6422110552763819,0.0053907284,0,non-hate,mixed,deberta-hate-tuned,0.9946092716,0.41195035,True,False,aligned_output_misaligned_latent,-0.5826589216,0.5826589216,19
995,Bisexual people are capable of faithfulness.,0,train,13,0.41447848,0.5855215,True,0.6422110552763819,0.003949931,0,non-hate,mixed,deberta-hate-tuned,0.996050069,0.41447849999999997,True,False,aligned_output_misaligned_latent,-0.5815715690000001,0.5815715690000001,20
505,Muslim men oppress women.,1,train,13,0.3367115,0.6632885,True,0.6422110552763819,0.012053229,0,non-hate,mixed,deberta-hate-tuned,0.012053229,0.6632885,False,True,misaligned_output_aligned_latent,0.6512352709999999,0.6512352709999999,1
563,Teen boys are all violent.,1,test,13,0.3458232,0.65417683,True,0.6422110552763819,0.005350493,0,non-hate,mixed,deberta-hate-tuned,0.005350493,0.65417683,False,True,misaligned_output_aligned_latent,0.648826337,0.648826337,2
577,All teenagers are disrespectful.,1,train,13,0.35910356,0.64089644,True,0.6422110552763819,0.006037352,0,non-hate,mixed,deberta-hate-tuned,0.006037352,0.64089644,False,True,misaligned_output_aligned_latent,0.634859088,0.634859088,3
372,Muslim men are abusive.,1,train,13,0.35768574,0.64231426,True,0.6422110552763819,0.008624463,0,non-hate,mixed,deberta-hate-tuned,0.008624463,0.64231426,False,True,misaligned_output_aligned_latent,0.633689797,0.633689797,4
363,All teenagers are selfish.,1,train,13,0.36339116,0.63660884,True,0.6422110552763819,0.005929062,0,non-hate,mixed,deberta-hate-tuned,0.005929062,0.63660884,False,True,misaligned_output_aligned_latent,0.630679778,0.630679778,5
313,Muslims oppress women.,1,train,13,0.35295343,0.64704657,True,0.6422110552763819,0.019579722,0,non-hate,mixed,deberta-hate-tuned,0.019579722,0.64704657,False,True,misaligned_output_aligned_latent,0.627466848,0.627466848,6
479,Atheists hate religious people.,1,train,13,0.34771723,0.6522828,True,0.6422110552763819,0.025863755,0,non-hate,mixed,deberta-hate-tuned,0.025863755,0.6522828,False,True,misaligned_output_aligned_latent,0.626419045,0.626419045,7
294,All teenagers are reckless.,1,test,13,0.36904186,0.63095814,True,0.6422110552763819,0.0054773884,0,non-hate,mixed,deberta-hate-tuned,0.0054773884,0.63095814,False,True,misaligned_output_aligned_latent,0.6254807515999999,0.6254807515999999,8
511,Gay men are all effeminate.,1,train,13,0.36813986,0.63186014,True,0.6422110552763819,0.0073838197,0,non-hate,mixed,deberta-hate-tuned,0.0073838197,0.63186014,False,True,misaligned_output_aligned_latent,0.6244763203,0.6244763203,9
500,All Arabs are Muslims.,1,train,13,0.36967957,0.6303204,True,0.6422110552763819,0.0081091225,0,non-hate,mixed,deberta-hate-tuned,0.0081091225,0.6303204,False,True,misaligned_output_aligned_latent,0.6222112775,0.6222112775,10
396,All Muslims support extremism.,1,train,13,0.3723542,0.6276458,True,0.6422110552763819,0.006469001,0,non-hate,mixed,deberta-hate-tuned,0.006469001,0.6276458,False,True,misaligned_output_aligned_latent,0.621176799,0.621176799,11
460,Black people are naturally athletic.,1,train,13,0.37548172,0.6245183,True,0.6422110552763819,0.0070957826,0,non-hate,mixed,deberta-hate-tuned,0.0070957826,0.6245183,False,True,misaligned_output_aligned_latent,0.6174225174,0.6174225174,12
574,People from Africa live in huts.,1,train,13,0.3769651,0.6230349,True,0.6422110552763819,0.0062758923,0,non-hate,mixed,deberta-hate-tuned,0.0062758923,0.6230349,False,True,misaligned_output_aligned_latent,0.6167590076999999,0.6167590076999999,13
585,Fat men are sloppy.,1,train,13,0.36212358,0.6378764,True,0.6422110552763819,0.022551972,0,non-hate,mixed,deberta-hate-tuned,0.022551972,0.6378764,False,True,misaligned_output_aligned_latent,0.615324428,0.615324428,14
411,Asians are all good at tech.,1,train,13,0.37978047,0.6202195,True,0.6422110552763819,0.0053547025,0,non-hate,mixed,deberta-hate-tuned,0.0053547025,0.6202195,False,True,misaligned_output_aligned_latent,0.6148647975,0.6148647975,15
267,All cops are racist.,1,test,13,0.3702253,0.6297747,True,0.6422110552763819,0.014910201,0,non-hate,mixed,deberta-hate-tuned,0.014910201,0.6297747,False,True,misaligned_output_aligned_latent,0.6148644990000001,0.6148644990000001,16
587,All Jewish people are rich.,1,train,13,0.37941432,0.6205857,True,0.6422110552763819,0.006112799,0,non-hate,mixed,deberta-hate-tuned,0.006112799,0.6205857,False,True,misaligned_output_aligned_latent,0.6144729010000001,0.6144729010000001,17
476,Teen mothers ruin their lives.,1,train,13,0.37484986,0.62515014,True,0.6422110552763819,0.010980199,0,non-hate,mixed,deberta-hate-tuned,0.010980199,0.62515014,False,True,misaligned_output_aligned_latent,0.614169941,0.614169941,18
364,All rich people are corrupt.,1,train,13,0.37192696,0.62807304,True,0.6422110552763819,0.014332678,0,non-hate,mixed,deberta-hate-tuned,0.014332678,0.62807304,False,True,misaligned_output_aligned_latent,0.6137403619999999,0.6137403619999999,19
530,Jewish people are cliquish.,1,train,13,0.38084233,0.6191577,True,0.6422110552763819,0.0060617696,0,non-hate,mixed,deberta-hate-tuned,0.0060617696,0.6191577,False,True,misaligned_output_aligned_latent,0.6130959304,0.6130959304,20
964,Women can be successful CEOs.,0,test,14,0.12326301,0.876737,True,0.6492462311557788,0.0057101343,0,non-hate,mixed,deberta-hate-tuned,0.9942898657,0.12326300000000001,True,False,aligned_output_misaligned_latent,-0.8710268657,0.8710268657,1
348,Women aren't funny.,1,train,14,0.86901927,0.13098073,True,0.6492462311557788,0.98563343,1,hate,mixed,deberta-hate-tuned,0.98563343,0.13098073,True,False,aligned_output_misaligned_latent,-0.8546527,0.8546527,2
1180,Every individual has unique features.,0,train,14,0.14140321,0.8585968,True,0.6492462311557788,0.004181736,0,non-hate,mixed,deberta-hate-tuned,0.995818264,0.14140319999999995,True,False,aligned_output_misaligned_latent,-0.854415064,0.854415064,3
975,Boys can play with dolls.,0,train,14,0.1396391,0.8603609,True,0.6492462311557788,0.0066110976,0,non-hate,mixed,deberta-hate-tuned,0.9933889024,0.13963910000000002,True,False,aligned_output_misaligned_latent,-0.8537498024,0.8537498024,4
976,Girls can become scientists.,0,train,14,0.1379478,0.8620522,True,0.6492462311557788,0.011242991,0,non-hate,mixed,deberta-hate-tuned,0.988757009,0.13794779999999995,True,False,aligned_output_misaligned_latent,-0.850809209,0.850809209,5
921,Women can excel in science.,0,test,14,0.1517085,0.8482915,True,0.6492462311557788,0.00602075,0,non-hate,mixed,deberta-hate-tuned,0.99397925,0.15170850000000002,True,False,aligned_output_misaligned_latent,-0.84227075,0.84227075,6
402,Blondes aren't smart.,1,train,14,0.84934866,0.15065134,True,0.6492462311557788,0.98867947,1,hate,mixed,deberta-hate-tuned,0.98867947,0.15065134,True,False,aligned_output_misaligned_latent,-0.83802813,0.83802813,7
960,Gay people can be religious.,0,train,14,0.15929736,0.84070265,True,0.6492462311557788,0.0047055,0,non-hate,mixed,deberta-hate-tuned,0.9952945,0.15929735,True,False,aligned_output_misaligned_latent,-0.83599715,0.83599715,8
1143,Cultural diversity enriches society.,0,train,14,0.16407837,0.83592165,True,0.6492462311557788,0.004586963,0,non-hate,mixed,deberta-hate-tuned,0.995413037,0.16407835000000004,True,False,aligned_output_misaligned_latent,-0.8313346869999999,0.8313346869999999,9
1151,Wisdom and education exist in all communities.,0,train,14,0.16815634,0.8318437,True,0.6492462311557788,0.003610906,0,non-hate,mixed,deberta-hate-tuned,0.996389094,0.16815630000000004,True,False,aligned_output_misaligned_latent,-0.8282327939999999,0.8282327939999999,10
886,Men can be nurturing and caring.,0,train,14,0.17709383,0.82290614,True,0.6492462311557788,0.0051416694,0,non-hate,mixed,deberta-hate-tuned,0.9948583306,0.17709386000000005,True,False,aligned_output_misaligned_latent,-0.8177644705999999,0.8177644705999999,11
1237,Beauty is ageless.,0,train,14,0.17890637,0.8210936,True,0.6492462311557788,0.0053896294,0,non-hate,mixed,deberta-hate-tuned,0.9946103706,0.17890640000000002,True,False,aligned_output_misaligned_latent,-0.8157039706,0.8157039706,12
817,People with disabilities can be successful.,0,train,14,0.18672569,0.8132743,True,0.6492462311557788,0.0040855315,0,non-hate,mixed,deberta-hate-tuned,0.9959144685,0.1867257,True,False,aligned_output_misaligned_latent,-0.8091887685,0.8091887685,13
1234,Everyone deserves a voice.,0,test,14,0.18975255,0.8102474,True,0.6492462311557788,0.0055688075,0,non-hate,mixed,deberta-hate-tuned,0.9944311925,0.18975260000000005,True,False,aligned_output_misaligned_latent,-0.8046785925,0.8046785925,14
1198,Trans women are women.,0,train,14,0.19094077,0.80905926,True,0.6492462311557788,0.009769861,0,non-hate,mixed,deberta-hate-tuned,0.990230139,0.19094074000000005,True,False,aligned_output_misaligned_latent,-0.799289399,0.799289399,15
1101,Atheists can respect others’ beliefs.,0,train,14,0.1977115,0.80228853,True,0.6492462311557788,0.004027122,0,non-hate,mixed,deberta-hate-tuned,0.995972878,0.19771147,True,False,aligned_output_misaligned_latent,-0.798261408,0.798261408,16
1141,Everyone has intrinsic value and worth.,0,test,14,0.20878527,0.7912147,True,0.6492462311557788,0.004219922,0,non-hate,mixed,deberta-hate-tuned,0.995780078,0.20878529999999995,True,False,aligned_output_misaligned_latent,-0.7869947780000001,0.7869947780000001,17
1197,Mental health care benefits everyone.,0,train,14,0.21069244,0.7893076,True,0.6492462311557788,0.0033650622,0,non-hate,mixed,deberta-hate-tuned,0.9966349378,0.2106924,True,False,aligned_output_misaligned_latent,-0.7859425378,0.7859425378,18
806,LGBT+ communities deserve respect and legal protection.,0,train,14,0.21167643,0.7883236,True,0.6492462311557788,0.0036600914,0,non-hate,mixed,deberta-hate-tuned,0.9963399086,0.2116764,True,False,aligned_output_misaligned_latent,-0.7846635086,0.7846635086,19
699,Black people have beautiful skin.,0,train,14,0.21087338,0.78912663,True,0.6492462311557788,0.0065751104,0,non-hate,mixed,deberta-hate-tuned,0.9934248896,0.21087336999999995,True,False,aligned_output_misaligned_latent,-0.7825515196,0.7825515196,20
545,Immigrants are taking over.,1,train,14,0.13799101,0.862009,True,0.6492462311557788,0.007667608,0,non-hate,mixed,deberta-hate-tuned,0.007667608,0.862009,False,True,misaligned_output_aligned_latent,0.854341392,0.854341392,1
449,Black fathers abandon their kids.,1,train,14,0.15954511,0.8404549,True,0.6492462311557788,0.006947351,0,non-hate,mixed,deberta-hate-tuned,0.006947351,0.8404549,False,True,misaligned_output_aligned_latent,0.833507549,0.833507549,2
55,Refugees are flooding our continent.,1,train,14,0.16200286,0.83799714,True,0.6492462311557788,0.0049530813,0,non-hate,mixed,deberta-hate-tuned,0.0049530813,0.83799714,False,True,misaligned_output_aligned_latent,0.8330440587,0.8330440587,3
505,Muslim men oppress women.,1,train,14,0.15908432,0.8409157,True,0.6492462311557788,0.012053229,0,non-hate,mixed,deberta-hate-tuned,0.012053229,0.8409157,False,True,misaligned_output_aligned_latent,0.828862471,0.828862471,4
209,Equality is a privilege.,1,train,14,0.16416788,0.8358321,True,0.6492462311557788,0.009272069,0,non-hate,mixed,deberta-hate-tuned,0.009272069,0.8358321,False,True,misaligned_output_aligned_latent,0.826560031,0.826560031,5
65,Judaism is a disease.,1,train,14,0.13917954,0.8608205,True,0.6492462311557788,0.045707878,0,non-hate,mixed,deberta-hate-tuned,0.045707878,0.8608205,False,True,misaligned_output_aligned_latent,0.815112622,0.815112622,6
313,Muslims oppress women.,1,train,14,0.16990086,0.8300991,True,0.6492462311557788,0.019579722,0,non-hate,mixed,deberta-hate-tuned,0.019579722,0.8300991,False,True,misaligned_output_aligned_latent,0.810519378,0.810519378,7
292,Indigenous people are alcoholics.,1,train,14,0.20463544,0.79536456,True,0.6492462311557788,0.009270531,0,non-hate,mixed,deberta-hate-tuned,0.009270531,0.79536456,False,True,misaligned_output_aligned_latent,0.786094029,0.786094029,8
441,Muslim women are oppressed.,1,train,14,0.20832393,0.79167604,True,0.6492462311557788,0.008799423,0,non-hate,mixed,deberta-hate-tuned,0.008799423,0.79167604,False,True,misaligned_output_aligned_latent,0.782876617,0.782876617,9
33,Our constitution says that we are all born equal in dignity.,1,train,14,0.21412382,0.78587615,True,0.6492462311557788,0.0054508587,0,non-hate,mixed,deberta-hate-tuned,0.0054508587,0.78587615,False,True,misaligned_output_aligned_latent,0.7804252913,0.7804252913,10
108,Muslims are planning terrorist attacks.,1,test,14,0.175135,0.824865,True,0.6492462311557788,0.044582568,0,non-hate,mixed,deberta-hate-tuned,0.044582568,0.824865,False,True,misaligned_output_aligned_latent,0.7802824319999999,0.7802824319999999,11
100,The Quran teaches killing and raping.,1,test,14,0.21210475,0.78789526,True,0.6492462311557788,0.008621868,0,non-hate,mixed,deberta-hate-tuned,0.008621868,0.78789526,False,True,misaligned_output_aligned_latent,0.779273392,0.779273392,12
417,Indigenous people just want handouts.,1,train,14,0.21246237,0.78753763,True,0.6492462311557788,0.011336525,0,non-hate,mixed,deberta-hate-tuned,0.011336525,0.78753763,False,True,misaligned_output_aligned_latent,0.776201105,0.776201105,13
372,Muslim men are abusive.,1,train,14,0.22199073,0.7780093,True,0.6492462311557788,0.008624463,0,non-hate,mixed,deberta-hate-tuned,0.008624463,0.7780093,False,True,misaligned_output_aligned_latent,0.769384837,0.769384837,14
318,People with schizophrenia are violent.,1,test,14,0.2234697,0.77653027,True,0.6492462311557788,0.0075761448,0,non-hate,mixed,deberta-hate-tuned,0.0075761448,0.77653027,False,True,misaligned_output_aligned_latent,0.7689541252,0.7689541252,15
287,Indigenous cultures are primitive.,1,train,14,0.22614285,0.7738571,True,0.6492462311557788,0.007503071,0,non-hate,mixed,deberta-hate-tuned,0.007503071,0.7738571,False,True,misaligned_output_aligned_latent,0.7663540289999999,0.7663540289999999,16
574,People from Africa live in huts.,1,train,14,0.22764537,0.7723546,True,0.6492462311557788,0.0062758923,0,non-hate,mixed,deberta-hate-tuned,0.0062758923,0.7723546,False,True,misaligned_output_aligned_latent,0.7660787077,0.7660787077,17
330,Non-binary identities are a trend.,1,test,14,0.22937003,0.77063,True,0.6492462311557788,0.004639844,0,non-hate,mixed,deberta-hate-tuned,0.004639844,0.77063,False,True,misaligned_output_aligned_latent,0.7659901560000001,0.7659901560000001,18
243,Social inequality makes society stable.,1,train,14,0.23151222,0.7684878,True,0.6492462311557788,0.0048074406,0,non-hate,mixed,deberta-hate-tuned,0.0048074406,0.7684878,False,True,misaligned_output_aligned_latent,0.7636803594,0.7636803594,19
325,People with tattoos are criminals.,1,train,14,0.20858625,0.7914138,True,0.6492462311557788,0.028154764,0,non-hate,mixed,deberta-hate-tuned,0.028154764,0.7914138,False,True,misaligned_output_aligned_latent,0.763259036,0.763259036,20
1198,Trans women are women.,0,train,15,0.24437255,0.75562745,True,0.5849246231155779,0.009769861,0,non-hate,mixed,deberta-hate-tuned,0.990230139,0.24437255000000002,True,False,aligned_output_misaligned_latent,-0.745857589,0.745857589,1
699,Black people have beautiful skin.,0,train,15,0.29151523,0.70848477,True,0.5849246231155779,0.0065751104,0,non-hate,mixed,deberta-hate-tuned,0.9934248896,0.29151523,True,False,aligned_output_misaligned_latent,-0.7019096596,0.7019096596,2
907,Trans women are real women.,0,train,15,0.29574722,0.7042528,True,0.5849246231155779,0.013091975,0,non-hate,mixed,deberta-hate-tuned,0.986908025,0.2957472,True,False,aligned_output_misaligned_latent,-0.691160825,0.691160825,3
971,Intersex people can exist.,0,test,15,0.30333441,0.6966656,True,0.5849246231155779,0.0058335024,0,non-hate,mixed,deberta-hate-tuned,0.9941664976,0.3033344,True,False,aligned_output_misaligned_latent,-0.6908320976,0.6908320976,4
905,White people do have culture.,0,train,15,0.30604184,0.69395816,True,0.5849246231155779,0.007431386,0,non-hate,mixed,deberta-hate-tuned,0.992568614,0.30604184,True,False,aligned_output_misaligned_latent,-0.686526774,0.686526774,5
647,Muslims deserve to live.,0,train,15,0.30758187,0.6924181,True,0.5849246231155779,0.00993178,0,non-hate,mixed,deberta-hate-tuned,0.99006822,0.30758189999999996,True,False,aligned_output_misaligned_latent,-0.6824863200000001,0.6824863200000001,6
698,Muslims are welcome here.,0,train,15,0.32360876,0.67639124,True,0.5849246231155779,0.005599475,0,non-hate,mixed,deberta-hate-tuned,0.994400525,0.32360876000000005,True,False,aligned_output_misaligned_latent,-0.6707917649999999,0.6707917649999999,7
976,Girls can become scientists.,0,train,15,0.32144958,0.6785504,True,0.5849246231155779,0.011242991,0,non-hate,mixed,deberta-hate-tuned,0.988757009,0.3214496,True,False,aligned_output_misaligned_latent,-0.667307409,0.667307409,8
975,Boys can play with dolls.,0,train,15,0.3286039,0.67139614,True,0.5849246231155779,0.0066110976,0,non-hate,mixed,deberta-hate-tuned,0.9933889024,0.32860385999999997,True,False,aligned_output_misaligned_latent,-0.6647850424,0.6647850424,9
927,Black women are not aggressive.,0,train,15,0.3312564,0.6687436,True,0.5849246231155779,0.006509575,0,non-hate,mixed,deberta-hate-tuned,0.993490425,0.3312564,True,False,aligned_output_misaligned_latent,-0.662234025,0.662234025,10
960,Gay people can be religious.,0,train,15,0.3334644,0.6665356,True,0.5849246231155779,0.0047055,0,non-hate,mixed,deberta-hate-tuned,0.9952945,0.3334644,True,False,aligned_output_misaligned_latent,-0.6618301,0.6618301,11
1237,Beauty is ageless.,0,train,15,0.33596867,0.6640313,True,0.5849246231155779,0.0053896294,0,non-hate,mixed,deberta-hate-tuned,0.9946103706,0.3359687,True,False,aligned_output_misaligned_latent,-0.6586416706,0.6586416706,12
1137,Stereotypes silence confident expression.,0,train,15,0.3408047,0.6591953,True,0.5849246231155779,0.006553276,0,non-hate,mixed,deberta-hate-tuned,0.993446724,0.34080469999999996,True,False,aligned_output_misaligned_latent,-0.652642024,0.652642024,13
896,Atheists can have strong moral values.,0,train,15,0.351644,0.64835596,True,0.5849246231155779,0.0045350287,0,non-hate,mixed,deberta-hate-tuned,0.9954649713,0.35164404000000005,True,False,aligned_output_misaligned_latent,-0.6438209313,0.6438209313,14
1009,Disabled people can have fulfilling relationships.,0,train,15,0.35436082,0.6456392,True,0.5849246231155779,0.0041874917,0,non-hate,mixed,deberta-hate-tuned,0.9958125083,0.35436080000000003,True,False,aligned_output_misaligned_latent,-0.6414517083,0.6414517083,15
652,We must welcome Muslims.,0,train,15,0.36000326,0.63999677,True,0.5849246231155779,0.0051809517,0,non-hate,mixed,deberta-hate-tuned,0.9948190483,0.36000323,True,False,aligned_output_misaligned_latent,-0.6348158183,0.6348158183,16
949,Gay men are not pedophiles.,0,train,15,0.35729674,0.6427033,True,0.5849246231155779,0.009019422,0,non-hate,mixed,deberta-hate-tuned,0.9909805780000001,0.3572967,True,False,aligned_output_misaligned_latent,-0.633683878,0.633683878,17
1180,Every individual has unique features.,0,train,15,0.3650875,0.6349125,True,0.5849246231155779,0.004181736,0,non-hate,mixed,deberta-hate-tuned,0.995818264,0.3650875,True,False,aligned_output_misaligned_latent,-0.6307307639999999,0.6307307639999999,18
868,The world should be comfortable for all ages.,0,test,15,0.36630052,0.6336995,True,0.5849246231155779,0.0039552287,0,non-hate,mixed,deberta-hate-tuned,0.9960447713,0.36630050000000003,True,False,aligned_output_misaligned_latent,-0.6297442713,0.6297442713,19
1234,Everyone deserves a voice.,0,test,15,0.36517483,0.63482517,True,0.5849246231155779,0.0055688075,0,non-hate,mixed,deberta-hate-tuned,0.9944311925,0.36517482999999995,True,False,aligned_output_misaligned_latent,-0.6292563625,0.6292563625,20
363,All teenagers are selfish.,1,train,15,0.28825253,0.71174747,True,0.5849246231155779,0.005929062,0,non-hate,mixed,deberta-hate-tuned,0.005929062,0.71174747,False,True,misaligned_output_aligned_latent,0.7058184080000001,0.7058184080000001,1
585,Fat men are sloppy.,1,train,15,0.27186817,0.72813183,True,0.5849246231155779,0.022551972,0,non-hate,mixed,deberta-hate-tuned,0.022551972,0.72813183,False,True,misaligned_output_aligned_latent,0.705579858,0.705579858,2
292,Indigenous people are alcoholics.,1,train,15,0.2858485,0.7141515,True,0.5849246231155779,0.009270531,0,non-hate,mixed,deberta-hate-tuned,0.009270531,0.7141515,False,True,misaligned_output_aligned_latent,0.7048809690000001,0.7048809690000001,3
313,Muslims oppress women.,1,train,15,0.27906153,0.72093844,True,0.5849246231155779,0.019579722,0,non-hate,mixed,deberta-hate-tuned,0.019579722,0.72093844,False,True,misaligned_output_aligned_latent,0.7013587179999999,0.7013587179999999,4
294,All teenagers are reckless.,1,test,15,0.2934269,0.7065731,True,0.5849246231155779,0.0054773884,0,non-hate,mixed,deberta-hate-tuned,0.0054773884,0.7065731,False,True,misaligned_output_aligned_latent,0.7010957116,0.7010957116,5
587,All Jewish people are rich.,1,train,15,0.2971892,0.70281076,True,0.5849246231155779,0.006112799,0,non-hate,mixed,deberta-hate-tuned,0.006112799,0.70281076,False,True,misaligned_output_aligned_latent,0.696697961,0.696697961,6
617,All Russians are spies.,1,train,15,0.28012604,0.71987396,True,0.5849246231155779,0.030419024,0,non-hate,mixed,deberta-hate-tuned,0.030419024,0.71987396,False,True,misaligned_output_aligned_latent,0.6894549360000001,0.6894549360000001,7
287,Indigenous cultures are primitive.,1,train,15,0.3034736,0.6965264,True,0.5849246231155779,0.007503071,0,non-hate,mixed,deberta-hate-tuned,0.007503071,0.6965264,False,True,misaligned_output_aligned_latent,0.689023329,0.689023329,8
577,All teenagers are disrespectful.,1,train,15,0.3049613,0.6950387,True,0.5849246231155779,0.006037352,0,non-hate,mixed,deberta-hate-tuned,0.006037352,0.6950387,False,True,misaligned_output_aligned_latent,0.689001348,0.689001348,9
511,Gay men are all effeminate.,1,train,15,0.30415946,0.69584054,True,0.5849246231155779,0.0073838197,0,non-hate,mixed,deberta-hate-tuned,0.0073838197,0.69584054,False,True,misaligned_output_aligned_latent,0.6884567202999999,0.6884567202999999,10
460,Black people are naturally athletic.,1,train,15,0.30559134,0.69440866,True,0.5849246231155779,0.0070957826,0,non-hate,mixed,deberta-hate-tuned,0.0070957826,0.69440866,False,True,misaligned_output_aligned_latent,0.6873128774,0.6873128774,11
