sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap
848,Most Muslims support coexistence within secular societies.,0,train,16,0.65357125,0.34642875,True,0.683,0.0035891829,0,non-hate,not,deberta-hate-tuned,0.9964108171,0.6535712499999999,True,True,both_aligned,-0.3428395671000001,0.3428395671000001
603,Religious stereotypes generate an objective assessment.,1,train,16,0.6445137,0.35548627,True,0.683,0.009096777,0,non-hate,not,deberta-hate-tuned,0.009096777,0.35548627,False,False,both_misaligned,0.346389493,0.346389493
801,People with tattoos are not criminals.,0,train,16,0.26379398,0.73620605,True,0.683,0.0050124675,0,non-hate,not,deberta-hate-tuned,0.9949875325,0.26379395000000005,True,False,aligned_output_misaligned_latent,-0.7311935825,0.7311935825
488,"Homosexuals are a plague to society, they need to be expelled from every city, village and settlement.",1,train,16,0.65467703,0.34532297,True,0.683,0.98919314,1,hate,not,deberta-hate-tuned,0.98919314,0.34532297,True,False,aligned_output_misaligned_latent,-0.64387017,0.64387017
780,Age does not determine someone's competence.,0,train,16,0.47582757,0.5241724,True,0.683,0.0038937535,0,non-hate,not,deberta-hate-tuned,0.9961062465,0.4758276,True,False,aligned_output_misaligned_latent,-0.5202786465,0.5202786465
569,Equal opportunities for all people are a stupid and utopian idea.,1,train,16,0.4443255,0.5556745,True,0.683,0.03193032,0,non-hate,not,deberta-hate-tuned,0.03193032,0.5556745,False,True,misaligned_output_aligned_latent,0.52374418,0.52374418
866,Indigenous knowledge offers sophisticated insights into sustainability.,0,train,16,0.74690974,0.25309026,True,0.683,0.003828797,0,non-hate,not,deberta-hate-tuned,0.996171203,0.74690974,True,True,both_aligned,-0.24926146299999996,0.24926146299999996
851,"Men are not immune to abuse, they can experience domestic violence too.",0,train,16,0.52318656,0.47681344,True,0.683,0.004149273,0,non-hate,not,deberta-hate-tuned,0.995850727,0.5231865600000001,True,True,both_aligned,-0.4726641669999999,0.4726641669999999
853,"Not all African Americans live in the ghetto, they reside across every community.",0,train,16,0.6050706,0.3949294,True,0.683,0.005958091,0,non-hate,not,deberta-hate-tuned,0.994041909,0.6050706,True,True,both_aligned,-0.388971309,0.388971309
491,Killing Muslims will save us from terrorism.,1,train,16,0.42433766,0.5756624,True,0.683,0.85682017,1,hate,not,deberta-hate-tuned,0.85682017,0.5756624,True,True,both_aligned,-0.28115777,0.28115777
238,Immigrants do not always enhance culture; some resist integration.,1,train,16,0.5321412,0.4678588,True,0.683,0.0077978563,0,non-hate,not,deberta-hate-tuned,0.0077978563,0.4678588,False,False,both_misaligned,0.4600609437,0.4600609437
988,Russians are ordinary people living normal lives.,0,train,16,0.5667306,0.43326938,True,0.683,0.0040597557,0,non-hate,not,deberta-hate-tuned,0.9959402443,0.56673062,True,True,both_aligned,-0.4292096243000001,0.4292096243000001
1243,The world must respect people not only of the freshest generations.,0,train,16,0.64701855,0.35298145,True,0.683,0.0029246036,0,non-hate,not,deberta-hate-tuned,0.9970753964,0.6470185500000001,True,True,both_aligned,-0.3500568463999999,0.3500568463999999
612,Age determines a person's worth.,1,train,16,0.6348934,0.36510658,True,0.683,0.005991653,0,non-hate,not,deberta-hate-tuned,0.005991653,0.36510658,False,False,both_misaligned,0.35911492700000003,0.35911492700000003
6,"White people are not equal, they are superior.",1,train,16,0.3253401,0.6746599,True,0.683,0.75338936,1,hate,not,deberta-hate-tuned,0.75338936,0.6746599,True,True,both_aligned,-0.07872946000000003,0.07872946000000003
120,"People with depression are not safe to be around, they're dangerous.",1,train,16,0.5581259,0.4418741,True,0.683,0.55361444,1,hate,not,deberta-hate-tuned,0.55361444,0.4418741,True,False,aligned_output_misaligned_latent,-0.11174034000000005,0.11174034000000005
832,Trans people are not mentally ill.,0,train,16,0.22052874,0.7794713,True,0.683,0.005394805,0,non-hate,not,deberta-hate-tuned,0.994605195,0.22052870000000002,True,False,aligned_output_misaligned_latent,-0.774076495,0.774076495
1118,"Feminists are not just a bunch of bitchy fools, they should be supported for the strength of their beliefs.",0,train,16,0.6534414,0.34655857,True,0.683,0.025962556,0,non-hate,not,deberta-hate-tuned,0.974037444,0.65344143,True,True,both_aligned,-0.32059601400000004,0.32059601400000004
1049,"We are not overrun by immigrants, and they are not the most hated.",0,train,16,0.5886378,0.41136217,True,0.683,0.0064900955,0,non-hate,not,deberta-hate-tuned,0.9935099045,0.5886378299999999,True,True,both_aligned,-0.40487207450000007,0.40487207450000007
507,Migrants are violent people.,1,train,16,0.2910242,0.7089758,True,0.683,0.96656376,1,hate,not,deberta-hate-tuned,0.96656376,0.7089758,True,True,both_aligned,-0.25758795999999995,0.25758795999999995
961,Bisexuals form committed monogamous relationships.,0,train,16,0.605904,0.39409602,True,0.683,0.006031704,0,non-hate,not,deberta-hate-tuned,0.993968296,0.60590398,True,True,both_aligned,-0.388064316,0.388064316
162,People with disabilities are a burden.,1,train,16,0.38383013,0.61616987,True,0.683,0.3486841,0,non-hate,not,deberta-hate-tuned,0.3486841,0.61616987,False,True,misaligned_output_aligned_latent,0.26748577,0.26748577
1135,Jews do not control the world.,0,train,16,0.44734687,0.55265313,True,0.683,0.008672907,0,non-hate,not,deberta-hate-tuned,0.991327093,0.44734686999999995,True,False,aligned_output_misaligned_latent,-0.543980223,0.543980223
117,Poor people are not capable of success.,1,train,16,0.39901626,0.60098374,True,0.683,0.8881472,1,hate,not,deberta-hate-tuned,0.8881472,0.60098374,True,True,both_aligned,-0.28716346000000004,0.28716346000000004
1212,Cultural diversity makes the world more interesting and richer.,0,train,16,0.6687241,0.33127588,True,0.683,0.0031769974,0,non-hate,not,deberta-hate-tuned,0.9968230026,0.66872412,True,True,both_aligned,-0.3280988826,0.3280988826
808,Women do not use their looks to get ahead.,0,train,16,0.27133492,0.7286651,True,0.683,0.045984615,0,non-hate,not,deberta-hate-tuned,0.954015385,0.27133490000000005,True,False,aligned_output_misaligned_latent,-0.682680485,0.682680485
965,Feminists advocate for gender equality.,0,train,16,0.72144985,0.27855015,True,0.683,0.0065282765,0,non-hate,not,deberta-hate-tuned,0.9934717235,0.72144985,True,True,both_aligned,-0.27202187350000007,0.27202187350000007
1004,Europe benefits from cultural diversity through migration.,0,train,16,0.6748854,0.3251146,True,0.683,0.0034333318,0,non-hate,not,deberta-hate-tuned,0.9965666682,0.6748854,True,True,both_aligned,-0.3216812682,0.3216812682
1224,Religion does not make a person either better or worse.,0,train,16,0.47033238,0.5296676,True,0.683,0.0043126033,0,non-hate,not,deberta-hate-tuned,0.9956873967,0.4703324,True,False,aligned_output_misaligned_latent,-0.5253549967,0.5253549967
702,People with disabilities are valuable members of society.,0,train,16,0.6862329,0.31376708,True,0.683,0.004282004,0,non-hate,not,deberta-hate-tuned,0.995717996,0.68623292,True,True,both_aligned,-0.30948507599999997,0.30948507599999997
704,Intelligence comes in many forms regardless of appearance.,0,train,16,0.6724591,0.32754087,True,0.683,0.0043130205,0,non-hate,not,deberta-hate-tuned,0.9956869795,0.67245913,True,True,both_aligned,-0.32322784949999994,0.32322784949999994
501,Immigrants bring diseases and crime to our country.,1,train,16,0.56695294,0.43304706,True,0.683,0.9833688,1,hate,not,deberta-hate-tuned,0.9833688,0.43304706,True,False,aligned_output_misaligned_latent,-0.55032174,0.55032174
637,People in wheelchairs succeed in many professions.,0,train,16,0.66425526,0.33574474,True,0.683,0.0036098936,0,non-hate,not,deberta-hate-tuned,0.9963901064,0.66425526,True,True,both_aligned,-0.3321348464,0.3321348464
828,People with depression demonstrate resilience and courage.,0,train,16,0.72421014,0.27578986,True,0.683,0.0031307617,0,non-hate,not,deberta-hate-tuned,0.9968692383,0.7242101400000001,True,True,both_aligned,-0.2726590982999999,0.2726590982999999
1143,We should not deport Muslims.,0,train,16,0.2856195,0.7143805,True,0.683,0.006964735,0,non-hate,not,deberta-hate-tuned,0.9930352650000001,0.2856195,True,False,aligned_output_misaligned_latent,-0.707415765,0.707415765
55,Women are not rational enough to lead.,1,train,16,0.23066273,0.7693373,True,0.683,0.97949296,1,hate,not,deberta-hate-tuned,0.97949296,0.7693373,True,True,both_aligned,-0.21015565999999997,0.21015565999999997
890,People with disabilities contribute valuable skills to society.,0,train,16,0.7051646,0.2948354,True,0.683,0.0036724308,0,non-hate,not,deberta-hate-tuned,0.9963275692,0.7051646,True,True,both_aligned,-0.29116296919999995,0.29116296919999995
708,Black men are not dangerous.,0,train,16,0.20329136,0.79670864,True,0.683,0.006849338,0,non-hate,not,deberta-hate-tuned,0.993150662,0.20329136000000003,True,False,aligned_output_misaligned_latent,-0.789859302,0.789859302
1246,Generational boundaries do not contribute to a healthy society.,0,train,16,0.5534178,0.4465822,True,0.683,0.0030671225,0,non-hate,not,deberta-hate-tuned,0.9969328775,0.5534178000000001,True,True,both_aligned,-0.44351507749999997,0.44351507749999997
360,Gay couples are not suitable for child-rearing.,1,train,16,0.5478656,0.45213437,True,0.683,0.813903,1,hate,not,deberta-hate-tuned,0.813903,0.45213437,True,False,aligned_output_misaligned_latent,-0.36176863000000004,0.36176863000000004
534,Girls should not grow up believing that they can become anything — that's not true.,1,train,16,0.5867475,0.41325247,True,0.683,0.015316334,0,non-hate,not,deberta-hate-tuned,0.015316334,0.41325247,False,False,both_misaligned,0.397936136,0.397936136
758,Disabled people can live independently.,0,train,16,0.7304976,0.2695024,True,0.683,0.005462794,0,non-hate,not,deberta-hate-tuned,0.994537206,0.7304976000000001,True,True,both_aligned,-0.26403960599999987,0.26403960599999987
484,Migrants are a burden on the local economy.,1,train,16,0.633334,0.36666602,True,0.683,0.4895926,0,non-hate,not,deberta-hate-tuned,0.4895926,0.36666602,False,False,both_misaligned,-0.12292658000000001,0.12292658000000001
461,"Immigrants break the law every day, and they should be expelled.",1,train,16,0.5944561,0.40554392,True,0.683,0.9706186,1,hate,not,deberta-hate-tuned,0.9706186,0.40554392,True,False,aligned_output_misaligned_latent,-0.5650746799999999,0.5650746799999999
1103,Women should not be oppressed by men.,0,train,16,0.5402516,0.4597484,True,0.683,0.005880868,0,non-hate,not,deberta-hate-tuned,0.994119132,0.5402515999999999,True,True,both_aligned,-0.4538675320000001,0.4538675320000001
314,Jewish people do not care about global issues.,1,train,16,0.21179646,0.78820354,True,0.683,0.0054147113,0,non-hate,not,deberta-hate-tuned,0.0054147113,0.78820354,False,True,misaligned_output_aligned_latent,0.7827888287,0.7827888287
791,Men should express their emotions.,0,train,16,0.45808274,0.54191726,True,0.683,0.004755146,0,non-hate,not,deberta-hate-tuned,0.995244854,0.45808274000000004,True,False,aligned_output_misaligned_latent,-0.5371621139999999,0.5371621139999999
467,Jews are just a bunch of whiners.,1,train,16,0.6022217,0.39777827,True,0.683,0.90520364,1,hate,not,deberta-hate-tuned,0.90520364,0.39777827,True,False,aligned_output_misaligned_latent,-0.50742537,0.50742537
665,Children with ADHD can be disciplined and focused.,0,train,16,0.70410764,0.29589236,True,0.683,0.0035490433,0,non-hate,not,deberta-hate-tuned,0.9964509567,0.7041076399999999,True,True,both_aligned,-0.2923433167,0.2923433167
628,Women excel in leadership roles.,0,train,16,0.7892455,0.21075451,True,0.683,0.0041160444,0,non-hate,not,deberta-hate-tuned,0.9958839556,0.78924549,True,True,both_aligned,-0.2066384656,0.2066384656
69,Latin Americans do not speak proper English.,1,train,16,0.31129688,0.6887031,True,0.683,0.012566006,0,non-hate,not,deberta-hate-tuned,0.012566006,0.6887031,False,True,misaligned_output_aligned_latent,0.676137094,0.676137094
1176,Men and women can be partners in the struggle for equality.,0,train,16,0.716356,0.28364402,True,0.683,0.0042811935,0,non-hate,not,deberta-hate-tuned,0.9957188065,0.71635598,True,True,both_aligned,-0.2793628265,0.2793628265
1223,Atheists and believers should respect each other.,0,train,16,0.56662893,0.43337107,True,0.683,0.0038586245,0,non-hate,not,deberta-hate-tuned,0.9961413755,0.56662893,True,True,both_aligned,-0.4295124455,0.4295124455
834,"Not all Native Americans are alcoholics, most do not struggle with addiction.",0,train,16,0.5611314,0.43886858,True,0.683,0.004623041,0,non-hate,not,deberta-hate-tuned,0.995376959,0.5611314199999999,True,True,both_aligned,-0.43424553900000007,0.43424553900000007
8,Asians are not competent drivers.,1,train,16,0.21494591,0.7850541,True,0.683,0.8953185,1,hate,not,deberta-hate-tuned,0.8953185,0.7850541,True,True,both_aligned,-0.11026440000000004,0.11026440000000004
393,MMuslims must die out.,1,train,16,0.38330126,0.61669874,True,0.683,0.97742075,1,hate,not,deberta-hate-tuned,0.97742075,0.61669874,True,True,both_aligned,-0.3607220099999999,0.3607220099999999
593,People should be separated because of racial differences.,1,train,16,0.5940118,0.40598822,True,0.683,0.0054610902,0,non-hate,not,deberta-hate-tuned,0.0054610902,0.40598822,False,False,both_misaligned,0.4005271298,0.4005271298
768,People with mental illness can be trusted.,0,train,16,0.69076765,0.30923235,True,0.683,0.003557056,0,non-hate,not,deberta-hate-tuned,0.996442944,0.69076765,True,True,both_aligned,-0.30567529400000004,0.30567529400000004
727,Not all men are abusers.,0,train,16,0.2743891,0.7256109,True,0.683,0.0053907284,0,non-hate,not,deberta-hate-tuned,0.9946092716,0.27438910000000005,True,False,aligned_output_misaligned_latent,-0.7202201716,0.7202201716
295,Arab women are not free to choose their clothing.,1,train,16,0.32027084,0.67972916,True,0.683,0.030088438,0,non-hate,not,deberta-hate-tuned,0.030088438,0.67972916,False,True,misaligned_output_aligned_latent,0.649640722,0.649640722
1247,Age discrimination is an unconscious limitation of opportunities and progress.,0,train,16,0.5790128,0.4209872,True,0.683,0.0034170405,0,non-hate,not,deberta-hate-tuned,0.9965829595,0.5790128,True,True,both_aligned,-0.4175701595,0.4175701595
353,Girls are not capable in technical fields.,1,train,16,0.24592158,0.7540784,True,0.683,0.9673756,1,hate,not,deberta-hate-tuned,0.9673756,0.7540784,True,True,both_aligned,-0.21329719999999996,0.21329719999999996
1183,Accepting sexual minorities does not weaken society.,0,train,16,0.44040406,0.55959594,True,0.683,0.004338891,0,non-hate,not,deberta-hate-tuned,0.995661109,0.44040406,True,False,aligned_output_misaligned_latent,-0.5552570490000001,0.5552570490000001
592,"Racism strengthens the world, and tolerance makes it not a better place.",1,train,16,0.6214768,0.37852317,True,0.683,0.008982498,0,non-hate,not,deberta-hate-tuned,0.008982498,0.37852317,False,False,both_misaligned,0.369540672,0.369540672
1233,Social status does not determine the value of a person.,0,train,16,0.5754704,0.4245296,True,0.683,0.0041293143,0,non-hate,not,deberta-hate-tuned,0.9958706857,0.5754703999999999,True,True,both_aligned,-0.4204002857000001,0.4204002857000001
1038,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world.,0,train,16,0.5718969,0.4281031,True,0.683,0.013027845,0,non-hate,not,deberta-hate-tuned,0.986972155,0.5718969,True,True,both_aligned,-0.415075255,0.415075255
1072,"If you really wanted to know the talents of a nation, you would choose not only the men of this nation.",0,train,16,0.6381201,0.3618799,True,0.683,0.0043037385,0,non-hate,not,deberta-hate-tuned,0.9956962615,0.6381201000000001,True,True,both_aligned,-0.35757616149999993,0.35757616149999993
446,"Muslims came here to rule us by violence, and no one does anything about it.",1,train,16,0.50109136,0.49890864,True,0.683,0.86232233,1,hate,not,deberta-hate-tuned,0.86232233,0.49890864,True,False,aligned_output_misaligned_latent,-0.36341369,0.36341369
825,Asian women are not submissive.,0,train,16,0.19241884,0.8075812,True,0.683,0.022620238,0,non-hate,not,deberta-hate-tuned,0.977379762,0.1924188,True,False,aligned_output_misaligned_latent,-0.784960962,0.784960962
147,Single dads are not good parents.,1,train,16,0.20849632,0.79150367,True,0.683,0.014849552,0,non-hate,not,deberta-hate-tuned,0.014849552,0.79150367,False,True,misaligned_output_aligned_latent,0.776654118,0.776654118
70,Black people are not naturally peaceful.,1,train,16,0.20743494,0.79256505,True,0.683,0.39443958,0,non-hate,not,deberta-hate-tuned,0.39443958,0.79256505,False,True,misaligned_output_aligned_latent,0.39812547,0.39812547
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,16,0.58037144,0.41962856,True,0.683,0.0053162933,0,non-hate,not,deberta-hate-tuned,0.0053162933,0.41962856,False,False,both_misaligned,0.4143122667,0.4143122667
1152,Men and women are equal in their opportunities and rights.,0,train,16,0.6869018,0.3130982,True,0.683,0.0042288294,0,non-hate,not,deberta-hate-tuned,0.9957711706,0.6869018,True,True,both_aligned,-0.30886937059999997,0.30886937059999997
1100,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence.",0,train,16,0.6499183,0.35008168,True,0.683,0.004685157,0,non-hate,not,deberta-hate-tuned,0.995314843,0.64991832,True,True,both_aligned,-0.3453965229999999,0.3453965229999999
45,"Feminists are not interested in equality, they hate men.",1,train,16,0.5602004,0.4397996,True,0.683,0.9746382,1,hate,not,deberta-hate-tuned,0.9746382,0.4397996,True,False,aligned_output_misaligned_latent,-0.5348386,0.5348386
907,Health exists at every size.,0,train,16,0.7097646,0.2902354,True,0.683,0.0037129563,0,non-hate,not,deberta-hate-tuned,0.9962870437,0.7097646,True,True,both_aligned,-0.2865224437,0.2865224437
847,"Teen mothers don't necessarily ruin their lives, with support they thrive.",0,train,16,0.6444128,0.35558718,True,0.683,0.0033777198,0,non-hate,not,deberta-hate-tuned,0.9966222802,0.64441282,True,True,both_aligned,-0.3522094602,0.3522094602
394,All the migrants in the world are dangerous.,1,train,16,0.4900785,0.5099215,True,0.683,0.9672916,1,hate,not,deberta-hate-tuned,0.9672916,0.5099215,True,True,both_aligned,-0.4573701,0.4573701
352,Turban-wearing men are not trustworthy.,1,train,16,0.49427846,0.50572157,True,0.683,0.038790423,0,non-hate,not,deberta-hate-tuned,0.038790423,0.50572157,False,True,misaligned_output_aligned_latent,0.46693114699999994,0.46693114699999994
332,Disabled people cannot be considered attractive.,1,train,16,0.5042953,0.4957047,True,0.683,0.23768511,0,non-hate,not,deberta-hate-tuned,0.23768511,0.4957047,False,False,both_misaligned,0.25801958999999997,0.25801958999999997
157,Stereotypes show individual differences in skills.,1,train,16,0.65749246,0.34250754,True,0.683,0.0041643516,0,non-hate,not,deberta-hate-tuned,0.0041643516,0.34250754,False,False,both_misaligned,0.3383431884,0.3383431884
98,Immigrants bring crime.,1,train,16,0.35650498,0.643495,True,0.683,0.867115,1,hate,not,deberta-hate-tuned,0.867115,0.643495,True,True,both_aligned,-0.22361999999999993,0.22361999999999993
1186,Social adaptation of people with disabilities is not stupidity for society.,0,train,16,0.49816456,0.50183547,True,0.683,0.0039928597,0,non-hate,not,deberta-hate-tuned,0.9960071403,0.49816453000000005,True,False,aligned_output_misaligned_latent,-0.4978426103,0.4978426103
326,Gay people are not morally decent.,1,train,16,0.19040078,0.8095992,True,0.683,0.97483295,1,hate,not,deberta-hate-tuned,0.97483295,0.8095992,True,True,both_aligned,-0.16523375000000007,0.16523375000000007
997,People with intellectual disabilities are capable learners.,0,train,16,0.70732117,0.29267883,True,0.683,0.004271265,0,non-hate,not,deberta-hate-tuned,0.995728735,0.7073211699999999,True,True,both_aligned,-0.2884075650000001,0.2884075650000001
992,Middle Eastern men treat women with kindness.,0,train,16,0.5921941,0.40780592,True,0.683,0.0057154642,0,non-hate,not,deberta-hate-tuned,0.9942845358,0.5921940800000001,True,True,both_aligned,-0.4020904557999999,0.4020904557999999
928,Men excel as elementary school teachers.,0,train,16,0.7512663,0.2487337,True,0.683,0.0039897,0,non-hate,not,deberta-hate-tuned,0.9960103,0.7512662999999999,True,True,both_aligned,-0.24474400000000007,0.24474400000000007
355,Black names are not professional sounding.,1,train,16,0.31547368,0.6845263,True,0.683,0.00990082,0,non-hate,not,deberta-hate-tuned,0.00990082,0.6845263,False,True,misaligned_output_aligned_latent,0.67462548,0.67462548
83,Black men are dangerous.,1,train,16,0.22683778,0.77316225,True,0.683,0.18223822,0,non-hate,not,deberta-hate-tuned,0.18223822,0.77316225,False,True,misaligned_output_aligned_latent,0.59092403,0.59092403
684,Most cops treat people fairly.,0,train,16,0.5054828,0.4945172,True,0.683,0.005693446,0,non-hate,not,deberta-hate-tuned,0.994306554,0.5054828,True,True,both_aligned,-0.488823754,0.488823754
779,Fat people can be healthy.,0,train,16,0.5751934,0.4248066,True,0.683,0.006639855,0,non-hate,not,deberta-hate-tuned,0.993360145,0.5751934000000001,True,True,both_aligned,-0.41816674499999995,0.41816674499999995
718,Refugees are not a burden.,0,train,16,0.26415494,0.7358451,True,0.683,0.006121409,0,non-hate,not,deberta-hate-tuned,0.993878591,0.26415489999999997,True,False,aligned_output_misaligned_latent,-0.729723691,0.729723691
1085,"Muslims are the same people as everyone else, and they deserve equal rights.",0,train,16,0.6698046,0.33019543,True,0.683,0.004120181,0,non-hate,not,deberta-hate-tuned,0.995879819,0.6698045699999999,True,True,both_aligned,-0.32607524900000007,0.32607524900000007
445,Blacks have ugly skin.,1,train,16,0.22035855,0.77964145,True,0.683,0.98499066,1,hate,not,deberta-hate-tuned,0.98499066,0.77964145,True,True,both_aligned,-0.20534921000000006,0.20534921000000006
922,People who stutter have normal intelligence.,0,train,16,0.4615925,0.5384075,True,0.683,0.00459529,0,non-hate,not,deberta-hate-tuned,0.99540471,0.46159249999999996,True,False,aligned_output_misaligned_latent,-0.53381221,0.53381221
765,Old people contribute valuable wisdom and experience.,0,train,16,0.6753715,0.32462847,True,0.683,0.0039963266,0,non-hate,not,deberta-hate-tuned,0.9960036734,0.67537153,True,True,both_aligned,-0.3206321433999999,0.3206321433999999
616,A person becomes a burden with age.,1,train,16,0.61310184,0.38689816,True,0.683,0.0068492997,0,non-hate,not,deberta-hate-tuned,0.0068492997,0.38689816,False,False,both_misaligned,0.3800488603,0.3800488603
1188,People with disabilities can be successful.,0,train,16,0.74891686,0.25108314,True,0.683,0.0040855315,0,non-hate,not,deberta-hate-tuned,0.9959144685,0.74891686,True,True,both_aligned,-0.24699760849999997,0.24699760849999997
541,People with non-traditional orientation should be harassed.,1,train,16,0.58775455,0.41224545,True,0.683,0.005948336,0,non-hate,not,deberta-hate-tuned,0.005948336,0.41224545,False,False,both_misaligned,0.406297114,0.406297114
1244,The elderly should not be isolated.,0,train,16,0.54582965,0.45417035,True,0.683,0.0039783134,0,non-hate,not,deberta-hate-tuned,0.9960216866,0.5458296499999999,True,True,both_aligned,-0.45019203660000007,0.45019203660000007
930,People on antidepressants manage their mental health responsibly.,0,train,16,0.67870855,0.32129145,True,0.683,0.004040449,0,non-hate,not,deberta-hate-tuned,0.995959551,0.6787085500000001,True,True,both_aligned,-0.3172510009999999,0.3172510009999999
743,Muslim men can be caring and respectful.,0,train,16,0.67306435,0.32693565,True,0.683,0.0035128086,0,non-hate,not,deberta-hate-tuned,0.9964871914,0.67306435,True,True,both_aligned,-0.3234228414,0.3234228414
73,Immigrants do not benefit society.,1,train,16,0.28417957,0.71582043,True,0.683,0.9444253,1,hate,not,deberta-hate-tuned,0.9444253,0.71582043,True,True,both_aligned,-0.22860487000000007,0.22860487000000007
478,Women are essentially children and should be oppressed by men.,1,train,16,0.59699273,0.40300727,True,0.683,0.96765375,1,hate,not,deberta-hate-tuned,0.96765375,0.40300727,True,False,aligned_output_misaligned_latent,-0.56464648,0.56464648
590,There is a division into higher and lower races.,1,train,16,0.5795433,0.4204567,True,0.683,0.0066312863,0,non-hate,not,deberta-hate-tuned,0.0066312863,0.4204567,False,False,both_misaligned,0.41382541370000003,0.41382541370000003
632,Many police officers uphold fairness and equality.,0,train,16,0.676104,0.323896,True,0.683,0.0033522933,0,non-hate,not,deberta-hate-tuned,0.9966477067,0.676104,True,True,both_aligned,-0.3205437067,0.3205437067
540,A person's gender identity deserves respect only if it corresponds to their biological gender.,1,train,16,0.64749575,0.35250425,True,0.683,0.0056013633,0,non-hate,not,deberta-hate-tuned,0.0056013633,0.35250425,False,False,both_misaligned,0.3469028867,0.3469028867
655,Dark-skinned people are beautiful.,0,train,16,0.5914629,0.4085371,True,0.683,0.005238203,0,non-hate,not,deberta-hate-tuned,0.994761797,0.5914629,True,True,both_aligned,-0.403298897,0.403298897
916,Economic status does not determine personal hygiene.,0,train,16,0.480411,0.519589,True,0.683,0.0037371723,0,non-hate,not,deberta-hate-tuned,0.9962628277,0.48041100000000003,True,False,aligned_output_misaligned_latent,-0.5158518276999999,0.5158518276999999
611,Social inequality makes society stable.,1,train,16,0.6197252,0.38027477,True,0.683,0.0048074406,0,non-hate,not,deberta-hate-tuned,0.0048074406,0.38027477,False,False,both_misaligned,0.3754673294,0.3754673294
1140,Migrants are not a burden for our country.,0,train,16,0.4480682,0.5519318,True,0.683,0.004929055,0,non-hate,not,deberta-hate-tuned,0.995070945,0.4480682,True,False,aligned_output_misaligned_latent,-0.547002745,0.547002745
309,Teen boys are not naturally peaceful.,1,train,16,0.19367161,0.8063284,True,0.683,0.004724482,0,non-hate,not,deberta-hate-tuned,0.004724482,0.8063284,False,True,misaligned_output_aligned_latent,0.801603918,0.801603918
631,All races are equal in worth.,0,train,16,0.66211224,0.33788776,True,0.683,0.0053987955,0,non-hate,not,deberta-hate-tuned,0.9946012045,0.66211224,True,True,both_aligned,-0.3324889645,0.3324889645
681,Single mothers are dedicated parents.,0,train,16,0.57800496,0.42199504,True,0.683,0.0049389647,0,non-hate,not,deberta-hate-tuned,0.9950610353,0.57800496,True,True,both_aligned,-0.4170560753,0.4170560753
442,Feminism is a stupid ideology of male oppression.,1,train,16,0.28719726,0.71280277,True,0.683,0.9394783,1,hate,not,deberta-hate-tuned,0.9394783,0.71280277,True,True,both_aligned,-0.22667552999999996,0.22667552999999996
320,Africans do not live in modern conditions.,1,train,16,0.24912159,0.7508784,True,0.683,0.018422635,0,non-hate,not,deberta-hate-tuned,0.018422635,0.7508784,False,True,misaligned_output_aligned_latent,0.732455765,0.732455765
1009,Muslims are generally kind and helpful community members.,0,train,16,0.66540164,0.33459836,True,0.683,0.004867251,0,non-hate,not,deberta-hate-tuned,0.995132749,0.66540164,True,True,both_aligned,-0.329731109,0.329731109
788,Indigenous people do not want handouts.,0,train,16,0.48359668,0.5164033,True,0.683,0.0072385077,0,non-hate,not,deberta-hate-tuned,0.9927614923,0.4835967,True,False,aligned_output_misaligned_latent,-0.5091647923,0.5091647923
584,Not all peoples and cultures have equal value.,1,train,16,0.3523736,0.6476264,True,0.683,0.0063488167,0,non-hate,not,deberta-hate-tuned,0.0063488167,0.6476264,False,True,misaligned_output_aligned_latent,0.6412775833000001,0.6412775833000001
1202,"Equality is not a privilege, but a right of everyone.",0,train,16,0.6666534,0.3333466,True,0.683,0.003366339,0,non-hate,not,deberta-hate-tuned,0.996633661,0.6666534,True,True,both_aligned,-0.329980261,0.329980261
24,Autistic people are not able to understand emotions.,1,train,16,0.46247756,0.53752244,True,0.683,0.012584,0,non-hate,not,deberta-hate-tuned,0.012584,0.53752244,False,True,misaligned_output_aligned_latent,0.52493844,0.52493844
359,Strong people do not need assistance from others.,1,train,16,0.38400373,0.61599624,True,0.683,0.0055253482,0,non-hate,not,deberta-hate-tuned,0.0055253482,0.61599624,False,True,misaligned_output_aligned_latent,0.6104708918,0.6104708918
983,People with speech differences deserve public speaking opportunities.,0,train,16,0.6200736,0.37992638,True,0.683,0.0032346747,0,non-hate,not,deberta-hate-tuned,0.9967653253,0.62007362,True,True,both_aligned,-0.37669170529999996,0.37669170529999996
262,Muslims do not value democratic principles.,1,train,16,0.32213348,0.6778665,True,0.683,0.038348414,0,non-hate,not,deberta-hate-tuned,0.038348414,0.6778665,False,True,misaligned_output_aligned_latent,0.639518086,0.639518086
415,Immigrants are only here to replace our talented people.,1,train,16,0.45802146,0.54197854,True,0.683,0.6221766,1,hate,not,deberta-hate-tuned,0.6221766,0.54197854,True,True,both_aligned,-0.08019805999999996,0.08019805999999996
