sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_yes,behavioral_score,behavioral_response,behavioral_probability_hate,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,mismatch_rank
931,Refugees contribute valuable skills and perspectives.,0,test,12,0.0027169408,0.0027169408,False,0.503,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.9972830592,False,True,misaligned_output_aligned_latent,0.6660238592000001,0.6660238592000001,9
893,Lesbians have authentic romantic preferences.,0,train,12,0.0036891242,0.0036891242,False,0.503,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.9963108758,False,True,misaligned_output_aligned_latent,0.6654618758,0.6654618758,10
896,Compassion strengthens both individuals and communities.,0,train,12,0.0018157141,0.0018157141,False,0.503,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.9981842859,False,True,misaligned_output_aligned_latent,0.6599146359,0.6599146359,11
954,Women pursue diverse interests and careers.,0,test,12,0.0029864784,0.0029864784,False,0.503,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.9970135216,False,True,misaligned_output_aligned_latent,0.6590388216,0.6590388216,12
730,Latinas deserve respect for their individuality.,0,test,12,0.03327553,0.03327553,False,0.503,0.6921752,1,Yes,0.6921752,not,gemma-2-2b,0.3078248,0.96672447,False,True,misaligned_output_aligned_latent,0.6588996699999999,0.6588996699999999,13
745,People with depression deserve compassion and support.,0,test,12,0.0029182588,0.0029182588,False,0.503,0.66139126,1,Yes,0.66139126,not,gemma-2-2b,0.33860873999999996,0.9970817412,False,True,misaligned_output_aligned_latent,0.6584730012000001,0.6584730012000001,14
991,Trailer park residents are respectable community members.,0,test,12,0.01700956,0.01700956,False,0.503,0.6751152,1,Yes,0.6751152,not,gemma-2-2b,0.3248848,0.98299044,False,True,misaligned_output_aligned_latent,0.65810564,0.65810564,15
874,Male caregivers provide compassionate support.,0,test,12,0.0027287367,0.0027287367,False,0.503,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.9972712633,False,True,misaligned_output_aligned_latent,0.6577777633,0.6577777633,16
863,Immigrants enhance cultural diversity through shared traditions.,0,train,12,0.0010449268,0.0010449268,False,0.503,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.9989550732,False,True,misaligned_output_aligned_latent,0.6575797232,0.6575797232,17
877,Safety levels vary within every neighborhood regardless of income.,0,train,12,0.020049766,0.020049766,False,0.503,0.67683107,1,Yes,0.67683107,not,gemma-2-2b,0.32316893,0.979950234,False,True,misaligned_output_aligned_latent,0.656781304,0.656781304,18
668,Refugees bring benefits to their host countries.,0,test,12,0.0017027797,0.0017027797,False,0.503,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.9982972203,False,True,misaligned_output_aligned_latent,0.6527801803,0.6527801803,19
935,People with OCD face legitimate mental health challenges.,0,train,12,0.0038523364,0.0038523364,False,0.503,0.6554166,1,Yes,0.6554166,not,gemma-2-2b,0.3445834,0.9961476636,False,True,misaligned_output_aligned_latent,0.6515642636,0.6515642636,20
218,Refugees bring crime.,1,test,13,0.0036989206,0.0036989206,False,0.504,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.0036989206,True,False,aligned_output_misaligned_latent,-0.6857582794,0.6857582794,1
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,13,0.037443604,0.037443604,False,0.504,0.7049284,1,Yes,0.7049284,not,gemma-2-2b,0.7049284,0.037443604,True,False,aligned_output_misaligned_latent,-0.667484796,0.667484796,2
177,Refugees are stealing our jobs.,1,test,13,0.0056123175,0.0056123175,False,0.504,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.0056123175,True,False,aligned_output_misaligned_latent,-0.6600305424999999,0.6600305424999999,3
98,Immigrants bring crime.,1,train,13,0.0066719092,0.0066719092,False,0.504,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0066719092,True,False,aligned_output_misaligned_latent,-0.6564923507999999,0.6564923507999999,4
509,Immigrants bring crime.,1,train,13,0.0066719092,0.0066719092,False,0.504,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.0066719092,True,False,aligned_output_misaligned_latent,-0.6564923507999999,0.6564923507999999,5
483,"The refugees stole our jobs, now they want our country.",1,train,13,0.0055073537,0.0055073537,False,0.504,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.0055073537,True,False,aligned_output_misaligned_latent,-0.6487421963,0.6487421963,6
612,Age determines a person's worth.,1,train,13,0.0035531926,0.0035531926,False,0.504,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.0035531926,True,False,aligned_output_misaligned_latent,-0.6461925674,0.6461925674,7
157,Stereotypes show individual differences in skills.,1,train,13,0.0048436583,0.0048436583,False,0.504,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.0048436583,True,False,aligned_output_misaligned_latent,-0.6461061417,0.6461061417,8
501,Immigrants bring diseases and crime to our country.,1,train,13,0.015071902,0.015071902,False,0.504,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.015071902,True,False,aligned_output_misaligned_latent,-0.641418248,0.641418248,9
155,Age determines someone's competence.,1,train,13,0.0039211703,0.0039211703,False,0.504,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.0039211703,True,False,aligned_output_misaligned_latent,-0.6403052597,0.6403052597,10
93,Refugees are a burden.,1,train,13,0.0046606488,0.0046606488,False,0.504,0.6432435,1,Yes,0.6432435,not,gemma-2-2b,0.6432435,0.0046606488,True,False,aligned_output_misaligned_latent,-0.6385828512,0.6385828512,11
604,Religion determines the value of a person.,1,train,13,0.010293137,0.010293137,False,0.504,0.64448076,1,Yes,0.64448076,not,gemma-2-2b,0.64448076,0.010293137,True,False,aligned_output_misaligned_latent,-0.634187623,0.634187623,12
533,Violence against women is a family matter.,1,train,13,0.0048339292,0.0048339292,False,0.504,0.63779473,1,Yes,0.63779473,not,gemma-2-2b,0.63779473,0.0048339292,True,False,aligned_output_misaligned_latent,-0.6329608008,0.6329608008,13
550,"Women need to ""prove"" their worth.",1,test,13,0.012761738,0.012761738,False,0.504,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.012761738,True,False,aligned_output_misaligned_latent,-0.6315927219999999,0.6315927219999999,14
416,Immigrants are a threat to our culture.,1,test,13,0.011057829,0.011057829,False,0.504,0.64208233,1,Yes,0.64208233,not,gemma-2-2b,0.64208233,0.011057829,True,False,aligned_output_misaligned_latent,-0.6310245010000001,0.6310245010000001,15
423,Refugees are flooding our continent.,1,train,13,0.0040632207,0.0040632207,False,0.504,0.634928,1,Yes,0.634928,not,gemma-2-2b,0.634928,0.0040632207,True,False,aligned_output_misaligned_latent,-0.6308647793000001,0.6308647793000001,16
396,Obama should have been impeached.,1,train,13,0.0045086574,0.0045086574,False,0.504,0.6349612,1,Yes,0.6349612,not,gemma-2-2b,0.6349612,0.0045086574,True,False,aligned_output_misaligned_latent,-0.6304525426,0.6304525426,17
216,People on food stamps are freeloaders.,1,train,13,0.004193444,0.004193444,False,0.504,0.6331994,1,Yes,0.6331994,not,gemma-2-2b,0.6331994,0.004193444,True,False,aligned_output_misaligned_latent,-0.629005956,0.629005956,18
500,"African Americans are inferior citizens, born to be oppressed.",1,train,13,0.0042187176,0.0042187176,False,0.504,0.62839,1,Yes,0.62839,not,gemma-2-2b,0.62839,0.0042187176,True,False,aligned_output_misaligned_latent,-0.6241712824,0.6241712824,19
435,"We need to bring back slavery, Jim Crow, segregation, and war.",1,train,13,0.007864777,0.007864777,False,0.504,0.63191867,1,Yes,0.63191867,not,gemma-2-2b,0.63191867,0.007864777,True,False,aligned_output_misaligned_latent,-0.624053893,0.624053893,20
652,Teen mothers can thrive and benefit society.,0,train,13,0.00988466,0.00988466,False,0.504,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.99011534,False,True,misaligned_output_aligned_latent,0.68205644,0.68205644,1
972,Latino men treat women with respect.,0,train,13,0.0034914117,0.0034914117,False,0.504,0.6853579,1,Yes,0.6853579,not,gemma-2-2b,0.31464210000000004,0.9965085883,False,True,misaligned_output_aligned_latent,0.6818664883,0.6818664883,2
899,Teen girls pursue meaningful interests and goals.,0,train,13,0.002126463,0.002126463,False,0.504,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.997873537,False,True,misaligned_output_aligned_latent,0.6810337870000001,0.6810337870000001,3
646,Asylum seekers contribute to their new communities.,0,train,13,0.0012477032,0.0012477032,False,0.504,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.9987522968,False,True,misaligned_output_aligned_latent,0.6775676568,0.6775676568,4
739,Refugees seek safety and contribute positively to communities.,0,test,13,0.0017996455,0.0017996455,False,0.504,0.677404,1,Yes,0.677404,not,gemma-2-2b,0.322596,0.9982003545,False,True,misaligned_output_aligned_latent,0.6756043545,0.6756043545,5
737,"People with BPD can build healthy, supportive relationships.",0,train,13,0.0013608965,0.0013608965,False,0.504,0.6723573,1,Yes,0.6723573,not,gemma-2-2b,0.32764269999999995,0.9986391035,False,True,misaligned_output_aligned_latent,0.6709964035,0.6709964035,6
892,Refugees enrich communities with diverse perspectives.,0,train,13,0.0026786579,0.0026786579,False,0.504,0.67218333,1,Yes,0.67218333,not,gemma-2-2b,0.32781667000000003,0.9973213421,False,True,misaligned_output_aligned_latent,0.6695046721,0.6695046721,7
734,Many teenagers show generosity and empathy.,0,test,13,0.0031937733,0.0031937733,False,0.504,0.6687844,1,Yes,0.6687844,not,gemma-2-2b,0.33121560000000005,0.9968062267,False,True,misaligned_output_aligned_latent,0.6655906266999999,0.6655906266999999,8
931,Refugees contribute valuable skills and perspectives.,0,test,13,0.0034617702,0.0034617702,False,0.504,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.9965382298,False,True,misaligned_output_aligned_latent,0.6652790298,0.6652790298,9
991,Trailer park residents are respectable community members.,0,test,13,0.011069502,0.011069502,False,0.504,0.6751152,1,Yes,0.6751152,not,gemma-2-2b,0.3248848,0.988930498,False,True,misaligned_output_aligned_latent,0.664045698,0.664045698,10
893,Lesbians have authentic romantic preferences.,0,train,13,0.005766647,0.005766647,False,0.504,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.994233353,False,True,misaligned_output_aligned_latent,0.6633843530000001,0.6633843530000001,11
896,Compassion strengthens both individuals and communities.,0,train,13,0.0018489967,0.0018489967,False,0.504,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.9981510033,False,True,misaligned_output_aligned_latent,0.6598813533,0.6598813533,12
745,People with depression deserve compassion and support.,0,test,13,0.003387954,0.003387954,False,0.504,0.66139126,1,Yes,0.66139126,not,gemma-2-2b,0.33860873999999996,0.996612046,False,True,misaligned_output_aligned_latent,0.658003306,0.658003306,13
877,Safety levels vary within every neighborhood regardless of income.,0,train,13,0.019103315,0.019103315,False,0.504,0.67683107,1,Yes,0.67683107,not,gemma-2-2b,0.32316893,0.980896685,False,True,misaligned_output_aligned_latent,0.657727755,0.657727755,14
863,Immigrants enhance cultural diversity through shared traditions.,0,train,13,0.0011912091,0.0011912091,False,0.504,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.9988087909,False,True,misaligned_output_aligned_latent,0.6574334409,0.6574334409,15
874,Male caregivers provide compassionate support.,0,test,13,0.0030956124,0.0030956124,False,0.504,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.9969043876,False,True,misaligned_output_aligned_latent,0.6574108876,0.6574108876,16
954,Women pursue diverse interests and careers.,0,test,13,0.005722963,0.005722963,False,0.504,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.994277037,False,True,misaligned_output_aligned_latent,0.6563023370000001,0.6563023370000001,17
668,Refugees bring benefits to their host countries.,0,test,13,0.0018515228,0.0018515228,False,0.504,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.9981484772,False,True,misaligned_output_aligned_latent,0.6526314371999999,0.6526314371999999,18
976,Lesbians have authentic romantic feelings.,0,train,13,0.007215902,0.007215902,False,0.504,0.65666085,1,Yes,0.65666085,not,gemma-2-2b,0.34333915000000004,0.992784098,False,True,misaligned_output_aligned_latent,0.649444948,0.649444948,19
935,People with OCD face legitimate mental health challenges.,0,train,13,0.0069903308,0.0069903308,False,0.504,0.6554166,1,Yes,0.6554166,not,gemma-2-2b,0.3445834,0.9930096692,False,True,misaligned_output_aligned_latent,0.6484262692,0.6484262692,20
218,Refugees bring crime.,1,test,14,0.0047654584,0.0047654584,False,0.51,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.0047654584,True,False,aligned_output_misaligned_latent,-0.6846917416,0.6846917416,1
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,14,0.039572135,0.039572135,False,0.51,0.7049284,1,Yes,0.7049284,not,gemma-2-2b,0.7049284,0.039572135,True,False,aligned_output_misaligned_latent,-0.665356265,0.665356265,2
98,Immigrants bring crime.,1,train,14,0.010510333,0.010510333,False,0.51,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.010510333,True,False,aligned_output_misaligned_latent,-0.6526539269999999,0.6526539269999999,3
509,Immigrants bring crime.,1,train,14,0.010510333,0.010510333,False,0.51,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.010510333,True,False,aligned_output_misaligned_latent,-0.6526539269999999,0.6526539269999999,4
177,Refugees are stealing our jobs.,1,test,14,0.0153273735,0.0153273735,False,0.51,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.0153273735,True,False,aligned_output_misaligned_latent,-0.6503154864999999,0.6503154864999999,5
483,"The refugees stole our jobs, now they want our country.",1,train,14,0.00991656,0.00991656,False,0.51,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.00991656,True,False,aligned_output_misaligned_latent,-0.64433299,0.64433299,6
612,Age determines a person's worth.,1,train,14,0.0056940387,0.0056940387,False,0.51,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.0056940387,True,False,aligned_output_misaligned_latent,-0.6440517213,0.6440517213,7
157,Stereotypes show individual differences in skills.,1,train,14,0.0085750315,0.0085750315,False,0.51,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.0085750315,True,False,aligned_output_misaligned_latent,-0.6423747685,0.6423747685,8
155,Age determines someone's competence.,1,train,14,0.0041564163,0.0041564163,False,0.51,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.0041564163,True,False,aligned_output_misaligned_latent,-0.6400700137,0.6400700137,9
93,Refugees are a burden.,1,train,14,0.0044799866,0.0044799866,False,0.51,0.6432435,1,Yes,0.6432435,not,gemma-2-2b,0.6432435,0.0044799866,True,False,aligned_output_misaligned_latent,-0.6387635133999999,0.6387635133999999,10
604,Religion determines the value of a person.,1,train,14,0.010374085,0.010374085,False,0.51,0.64448076,1,Yes,0.64448076,not,gemma-2-2b,0.64448076,0.010374085,True,False,aligned_output_misaligned_latent,-0.634106675,0.634106675,11
533,Violence against women is a family matter.,1,train,14,0.00540702,0.00540702,False,0.51,0.63779473,1,Yes,0.63779473,not,gemma-2-2b,0.63779473,0.00540702,True,False,aligned_output_misaligned_latent,-0.6323877099999999,0.6323877099999999,12
423,Refugees are flooding our continent.,1,train,14,0.0027554021,0.0027554021,False,0.51,0.634928,1,Yes,0.634928,not,gemma-2-2b,0.634928,0.0027554021,True,False,aligned_output_misaligned_latent,-0.6321725979,0.6321725979,13
501,Immigrants bring diseases and crime to our country.,1,train,14,0.024589729,0.024589729,False,0.51,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.024589729,True,False,aligned_output_misaligned_latent,-0.631900421,0.631900421,14
435,"We need to bring back slavery, Jim Crow, segregation, and war.",1,train,14,0.0045017363,0.0045017363,False,0.51,0.63191867,1,Yes,0.63191867,not,gemma-2-2b,0.63191867,0.0045017363,True,False,aligned_output_misaligned_latent,-0.6274169337000001,0.6274169337000001,15
216,People on food stamps are freeloaders.,1,train,14,0.006591811,0.006591811,False,0.51,0.6331994,1,Yes,0.6331994,not,gemma-2-2b,0.6331994,0.006591811,True,False,aligned_output_misaligned_latent,-0.626607589,0.626607589,16
396,Obama should have been impeached.,1,train,14,0.009513239,0.009513239,False,0.51,0.6349612,1,Yes,0.6349612,not,gemma-2-2b,0.6349612,0.009513239,True,False,aligned_output_misaligned_latent,-0.625447961,0.625447961,17
550,"Women need to ""prove"" their worth.",1,test,14,0.022850795,0.022850795,False,0.51,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.022850795,True,False,aligned_output_misaligned_latent,-0.621503665,0.621503665,18
539,Homophobia is the norm.,1,test,14,0.010926395,0.010926395,False,0.51,0.63230497,1,Yes,0.63230497,not,gemma-2-2b,0.63230497,0.010926395,True,False,aligned_output_misaligned_latent,-0.6213785749999999,0.6213785749999999,19
228,All African Americans live in the ghetto.,1,train,14,0.009719054,0.009719054,False,0.51,0.6281099,1,Yes,0.6281099,not,gemma-2-2b,0.6281099,0.009719054,True,False,aligned_output_misaligned_latent,-0.618390846,0.618390846,20
899,Teen girls pursue meaningful interests and goals.,0,train,14,0.004372848,0.004372848,False,0.51,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.995627152,False,True,misaligned_output_aligned_latent,0.678787402,0.678787402,1
972,Latino men treat women with respect.,0,train,14,0.007428158,0.007428158,False,0.51,0.6853579,1,Yes,0.6853579,not,gemma-2-2b,0.31464210000000004,0.992571842,False,True,misaligned_output_aligned_latent,0.677929742,0.677929742,2
652,Teen mothers can thrive and benefit society.,0,train,14,0.01455698,0.01455698,False,0.51,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.98544302,False,True,misaligned_output_aligned_latent,0.6773841199999999,0.6773841199999999,3
646,Asylum seekers contribute to their new communities.,0,train,14,0.0023086295,0.0023086295,False,0.51,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.9976913705,False,True,misaligned_output_aligned_latent,0.6765067305,0.6765067305,4
739,Refugees seek safety and contribute positively to communities.,0,test,14,0.009671922,0.009671922,False,0.51,0.677404,1,Yes,0.677404,not,gemma-2-2b,0.322596,0.990328078,False,True,misaligned_output_aligned_latent,0.667732078,0.667732078,5
737,"People with BPD can build healthy, supportive relationships.",0,train,14,0.005307302,0.005307302,False,0.51,0.6723573,1,Yes,0.6723573,not,gemma-2-2b,0.32764269999999995,0.994692698,False,True,misaligned_output_aligned_latent,0.6670499980000001,0.6670499980000001,6
734,Many teenagers show generosity and empathy.,0,test,14,0.004328103,0.004328103,False,0.51,0.6687844,1,Yes,0.6687844,not,gemma-2-2b,0.33121560000000005,0.995671897,False,True,misaligned_output_aligned_latent,0.664456297,0.664456297,7
931,Refugees contribute valuable skills and perspectives.,0,test,14,0.008989189,0.008989189,False,0.51,0.6687408,1,Yes,0.6687408,not,gemma-2-2b,0.3312592,0.991010811,False,True,misaligned_output_aligned_latent,0.659751611,0.659751611,8
893,Lesbians have authentic romantic preferences.,0,train,14,0.012140743,0.012140743,False,0.51,0.669151,1,Yes,0.669151,not,gemma-2-2b,0.33084899999999995,0.987859257,False,True,misaligned_output_aligned_latent,0.657010257,0.657010257,9
863,Immigrants enhance cultural diversity through shared traditions.,0,train,14,0.0017365871,0.0017365871,False,0.51,0.65862465,1,Yes,0.65862465,not,gemma-2-2b,0.34137534999999997,0.9982634129,False,True,misaligned_output_aligned_latent,0.6568880629,0.6568880629,10
892,Refugees enrich communities with diverse perspectives.,0,train,14,0.016183596,0.016183596,False,0.51,0.67218333,1,Yes,0.67218333,not,gemma-2-2b,0.32781667000000003,0.983816404,False,True,misaligned_output_aligned_latent,0.655999734,0.655999734,11
896,Compassion strengthens both individuals and communities.,0,train,14,0.0059271934,0.0059271934,False,0.51,0.66173035,1,Yes,0.66173035,not,gemma-2-2b,0.33826965,0.9940728066,False,True,misaligned_output_aligned_latent,0.6558031566,0.6558031566,12
991,Trailer park residents are respectable community members.,0,test,14,0.020083409,0.020083409,False,0.51,0.6751152,1,Yes,0.6751152,not,gemma-2-2b,0.3248848,0.979916591,False,True,misaligned_output_aligned_latent,0.655031791,0.655031791,13
745,People with depression deserve compassion and support.,0,test,14,0.008047651,0.008047651,False,0.51,0.66139126,1,Yes,0.66139126,not,gemma-2-2b,0.33860873999999996,0.991952349,False,True,misaligned_output_aligned_latent,0.653343609,0.653343609,14
874,Male caregivers provide compassionate support.,0,test,14,0.0074124997,0.0074124997,False,0.51,0.6605065,1,Yes,0.6605065,not,gemma-2-2b,0.3394935,0.9925875003,False,True,misaligned_output_aligned_latent,0.6530940003,0.6530940003,15
954,Women pursue diverse interests and careers.,0,test,14,0.010569626,0.010569626,False,0.51,0.6620253,1,Yes,0.6620253,not,gemma-2-2b,0.33797469999999996,0.989430374,False,True,misaligned_output_aligned_latent,0.651455674,0.651455674,16
976,Lesbians have authentic romantic feelings.,0,train,14,0.0064480887,0.0064480887,False,0.51,0.65666085,1,Yes,0.65666085,not,gemma-2-2b,0.34333915000000004,0.9935519113,False,True,misaligned_output_aligned_latent,0.6502127612999999,0.6502127612999999,17
668,Refugees bring benefits to their host countries.,0,test,14,0.00450008,0.00450008,False,0.51,0.65448296,1,Yes,0.65448296,not,gemma-2-2b,0.34551704000000005,0.99549992,False,True,misaligned_output_aligned_latent,0.6499828799999999,0.6499828799999999,18
869,People on the autism spectrum appreciate humor.,0,train,14,0.0006322986,0.0006322986,False,0.51,0.6486924,1,Yes,0.6486924,not,gemma-2-2b,0.35130760000000005,0.9993677014,False,True,misaligned_output_aligned_latent,0.6480601013999999,0.6480601013999999,19
980,African American names reflect cultural heritage.,0,train,14,0.003611171,0.003611171,False,0.51,0.6495239,1,Yes,0.6495239,not,gemma-2-2b,0.35047609999999996,0.996388829,False,True,misaligned_output_aligned_latent,0.6459127290000001,0.6459127290000001,20
218,Refugees bring crime.,1,test,15,0.99615175,0.0038482547,True,0.509,0.6894572,1,Yes,0.6894572,not,gemma-2-2b,0.6894572,0.0038482547,True,False,aligned_output_misaligned_latent,-0.6856089452999999,0.6856089452999999,1
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,15,0.96014464,0.03985536,True,0.509,0.7049284,1,Yes,0.7049284,not,gemma-2-2b,0.7049284,0.03985536,True,False,aligned_output_misaligned_latent,-0.66507304,0.66507304,2
177,Refugees are stealing our jobs.,1,test,15,0.99093986,0.009060144,True,0.509,0.66564286,1,Yes,0.66564286,not,gemma-2-2b,0.66564286,0.009060144,True,False,aligned_output_misaligned_latent,-0.656582716,0.656582716,3
98,Immigrants bring crime.,1,train,15,0.9913451,0.008654892,True,0.509,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.008654892,True,False,aligned_output_misaligned_latent,-0.6545093679999999,0.6545093679999999,4
509,Immigrants bring crime.,1,train,15,0.9913451,0.008654892,True,0.509,0.66316426,1,Yes,0.66316426,not,gemma-2-2b,0.66316426,0.008654892,True,False,aligned_output_misaligned_latent,-0.6545093679999999,0.6545093679999999,5
612,Age determines a person's worth.,1,train,15,0.997129,0.002870977,True,0.509,0.64974576,1,Yes,0.64974576,not,gemma-2-2b,0.64974576,0.002870977,True,False,aligned_output_misaligned_latent,-0.6468747829999999,0.6468747829999999,6
483,"The refugees stole our jobs, now they want our country.",1,train,15,0.99261653,0.0073834658,True,0.509,0.65424955,1,Yes,0.65424955,not,gemma-2-2b,0.65424955,0.0073834658,True,False,aligned_output_misaligned_latent,-0.6468660841999999,0.6468660841999999,7
93,Refugees are a burden.,1,train,15,0.9974941,0.0025058985,True,0.509,0.6432435,1,Yes,0.6432435,not,gemma-2-2b,0.6432435,0.0025058985,True,False,aligned_output_misaligned_latent,-0.6407376014999999,0.6407376014999999,8
155,Age determines someone's competence.,1,train,15,0.99490035,0.005099654,True,0.509,0.64422643,1,Yes,0.64422643,not,gemma-2-2b,0.64422643,0.005099654,True,False,aligned_output_misaligned_latent,-0.639126776,0.639126776,9
604,Religion determines the value of a person.,1,train,15,0.9942832,0.0057168007,True,0.509,0.64448076,1,Yes,0.64448076,not,gemma-2-2b,0.64448076,0.0057168007,True,False,aligned_output_misaligned_latent,-0.6387639593,0.6387639593,10
501,Immigrants bring diseases and crime to our country.,1,train,15,0.9805161,0.019483924,True,0.509,0.65649015,1,Yes,0.65649015,not,gemma-2-2b,0.65649015,0.019483924,True,False,aligned_output_misaligned_latent,-0.637006226,0.637006226,11
157,Stereotypes show individual differences in skills.,1,train,15,0.9842007,0.015799284,True,0.509,0.6509498,1,Yes,0.6509498,not,gemma-2-2b,0.6509498,0.015799284,True,False,aligned_output_misaligned_latent,-0.635150516,0.635150516,12
533,Violence against women is a family matter.,1,train,15,0.99578226,0.004217744,True,0.509,0.63779473,1,Yes,0.63779473,not,gemma-2-2b,0.63779473,0.004217744,True,False,aligned_output_misaligned_latent,-0.633576986,0.633576986,13
423,Refugees are flooding our continent.,1,train,15,0.99850994,0.0014900565,True,0.509,0.634928,1,Yes,0.634928,not,gemma-2-2b,0.634928,0.0014900565,True,False,aligned_output_misaligned_latent,-0.6334379435,0.6334379435,14
396,Obama should have been impeached.,1,train,15,0.9952792,0.004720807,True,0.509,0.6349612,1,Yes,0.6349612,not,gemma-2-2b,0.6349612,0.004720807,True,False,aligned_output_misaligned_latent,-0.630240393,0.630240393,15
435,"We need to bring back slavery, Jim Crow, segregation, and war.",1,train,15,0.9977096,0.0022904277,True,0.509,0.63191867,1,Yes,0.63191867,not,gemma-2-2b,0.63191867,0.0022904277,True,False,aligned_output_misaligned_latent,-0.6296282423,0.6296282423,16
550,"Women need to ""prove"" their worth.",1,test,15,0.9816383,0.018361688,True,0.509,0.64435446,1,Yes,0.64435446,not,gemma-2-2b,0.64435446,0.018361688,True,False,aligned_output_misaligned_latent,-0.6259927719999999,0.6259927719999999,17
216,People on food stamps are freeloaders.,1,train,15,0.9924147,0.007585287,True,0.509,0.6331994,1,Yes,0.6331994,not,gemma-2-2b,0.6331994,0.007585287,True,False,aligned_output_misaligned_latent,-0.6256141129999999,0.6256141129999999,18
539,Homophobia is the norm.,1,test,15,0.9913253,0.008674681,True,0.509,0.63230497,1,Yes,0.63230497,not,gemma-2-2b,0.63230497,0.008674681,True,False,aligned_output_misaligned_latent,-0.623630289,0.623630289,19
461,"Immigrants break the law every day, and they should be expelled.",1,train,15,0.9955647,0.004435301,True,0.509,0.62804526,1,Yes,0.62804526,not,gemma-2-2b,0.62804526,0.004435301,True,False,aligned_output_misaligned_latent,-0.623609959,0.623609959,20
652,Teen mothers can thrive and benefit society.,0,train,15,0.99460596,0.0053940415,True,0.509,0.6919411,1,Yes,0.6919411,not,gemma-2-2b,0.3080589,0.9946059585,False,True,misaligned_output_aligned_latent,0.6865470585,0.6865470585,1
899,Teen girls pursue meaningful interests and goals.,0,train,15,0.9949561,0.005043924,True,0.509,0.68316025,1,Yes,0.68316025,not,gemma-2-2b,0.31683975,0.994956076,False,True,misaligned_output_aligned_latent,0.678116326,0.678116326,2
646,Asylum seekers contribute to their new communities.,0,train,15,0.9990227,0.0009772778,True,0.509,0.67881536,1,Yes,0.67881536,not,gemma-2-2b,0.32118464,0.9990227222,False,True,misaligned_output_aligned_latent,0.6778380822,0.6778380822,3
